step,train_loss
49,2.0254803985153558e-06
99,4.877343826592551e-07
149,6.474897986663564e-07
199,4.7424592253264564e-07
249,2.3066772882884834e-06
299,1.9733233784791082e-06
349,8.256658361460723e-07
399,4.600971124091302e-07
449,1.862181647993566e-06
499,4.6051138724578777e-07
549,2.6154302759096026e-06
599,3.4014353786915308e-06
649,1.8608778873385745e-06
699,9.0827211352007e-07
749,2.414676373518887e-06
799,9.185838507619337e-07
849,2.2309052383207018e-06
899,8.213855835492723e-07
949,5.644045586450375e-07
999,1.1163928093083086e-06
1049,2.973332811961882e-06
1099,1.3519435242415057e-06
1149,1.4569943687092746e-06
1199,3.5000195452994376e-07
1249,1.9075048385275295e-06
1299,4.90086677018553e-06
1349,1.0298042525391793e-06
1399,2.1965875021123793e-06
1449,3.143909225400421e-06
1499,3.2136469485521957e-07
1549,4.561003606795566e-06
1599,4.702700664438453e-07
1649,4.8110459829331376e-06
1699,2.4183450477721635e-06
1749,1.6912024420889793e-06
1799,9.691701734482194e-07
1849,2.6740599423646927e-06
1899,6.507096713903593e-06
1949,2.758949335657235e-07
1999,1.012035681924317e-06
2049,3.1883604378890595e-07
2099,1.12414988961973e-06
2149,1.7916793240146944e-06
2199,3.4915967717097374e-06
49,2.239342620669049e-06
99,1.1339027423673542e-06
149,4.18547244862566e-07
199,3.1274655043489474e-07
249,1.4980480500526028e-06
299,2.2052654458093457e-06
349,7.469889169442467e-07
399,6.692312126688194e-07
449,1.2789163292836747e-06
499,5.138437018104014e-07
549,4.094642008567462e-06
