step,kNN_accuracy
1949,37.73622512817383
3899,46.02539825439453
5849,50.91490936279297
7799,54.2945671081543
9749,57.01429748535156
11699,60.86391067504883
13649,64.95350646972656
15599,65.80342102050781
17549,66.92330932617188
19499,67.63323211669922
