step,correlation
49,751.8325805664062
99,905.626953125
149,672.2609252929688
199,530.29931640625
249,408.0633850097656
299,274.61602783203125
349,209.82777404785156
399,159.2076416015625
449,114.49810791015625
499,72.38330078125
549,45.5770378112793
599,37.32645034790039
649,27.292457580566406
699,20.39889144897461
749,13.037227630615234
799,11.625014305114746
849,8.734594345092773
899,5.678347110748291
949,5.818474292755127
999,5.156130313873291
1049,4.203728199005127
1099,2.6819543838500977
1149,2.4099884033203125
1199,1.937767744064331
1249,1.7643287181854248
1299,1.2606399059295654
1349,1.023093581199646
1399,0.7629262208938599
1449,0.6275112628936768
1499,0.48857444524765015
1549,0.42124634981155396
1599,0.34878507256507874
1649,0.29826873540878296
1699,0.24889205396175385
1749,0.1667882204055786
1799,0.22491109371185303
1849,0.1441745162010193
1899,0.1273735910654068
1949,0.0980474054813385
1999,0.0809171050786972
2049,0.06842871755361557
2099,0.048466138541698456
2149,0.050285711884498596
2199,0.03618232160806656
2249,0.031056994572281837
2299,0.026420213282108307
2349,0.020236048847436905
2399,0.02172856219112873
2449,0.01767938770353794
2499,0.01632993295788765
2549,0.013236531056463718
2599,0.011248404160141945
2649,0.011200028471648693
2699,0.009598642587661743
2749,0.009327360428869724
2799,0.008574135601520538
2849,0.007306871935725212
2899,0.006239668466150761
2949,0.005905955098569393
2999,0.004961507394909859
3049,0.004873588681221008
3099,0.004016304854303598
3149,0.003825622610747814
3199,0.003285619430243969
3249,0.0033709886483848095
3299,0.0029252371750772
3349,0.002540950197726488
3399,0.002896599704399705
3449,0.002758404240012169
3499,0.0027059894055128098
3549,0.0023996918462216854
3599,0.0024946690537035465
3649,0.0021880820859223604
3699,0.002091512316837907
3749,0.0019758257549256086
3799,0.0018527049105614424
3849,0.001734129386022687
3899,0.0017517462838441133
3949,0.0016776655102148652
3999,0.0015665852697566152
4049,0.001533509697765112
4099,0.0015364233404397964
4149,0.0014483702834695578
4199,0.0014064447022974491
4249,0.0013995105400681496
4299,0.0014137404505163431
4349,0.0014211749657988548
4399,0.001404972281306982
4449,0.0013833704870194197
4499,0.001368917291983962
4549,0.0013405994977802038
4599,0.0013458544854074717
4649,0.001337866298854351
4699,0.0013323122402653098
4749,0.0013274876400828362
4799,0.001312233041971922
4849,0.0013284736778587103
