step,kNN_accuracy
484,34.1165885925293
969,39.266075134277344
1454,43.37566375732422
1939,46.55534362792969
2424,49.994998931884766
2909,52.124786376953125
3394,55.164485931396484
3879,57.294273376464844
4364,57.73422622680664
4849,58.54414749145508
