step,representation_std
49,1.7800194025039673
99,1.5975500345230103
149,1.5777636766433716
199,1.5479559898376465
249,1.5519332885742188
299,1.5741058588027954
349,1.592077374458313
399,1.606626033782959
449,1.6166644096374512
499,1.6881808042526245
549,1.7285082340240479
599,1.75058913230896
649,1.7995240688323975
699,1.8334883451461792
749,1.870779275894165
799,1.8990031480789185
849,1.93802011013031
899,1.9821341037750244
949,1.9927406311035156
999,2.0232391357421875
1049,2.061732053756714
1099,2.108578681945801
1149,2.1665523052215576
1199,2.1863088607788086
1249,2.197967767715454
1299,2.2252376079559326
1349,2.2634830474853516
1399,2.302351474761963
1449,2.337458610534668
1499,2.336107015609741
1549,2.3803272247314453
1599,2.3831796646118164
1649,2.3936288356781006
1699,2.426805257797241
1749,2.4541375637054443
1799,2.4419121742248535
1849,2.4882891178131104
1899,2.471635341644287
1949,2.488454580307007
1999,2.5160155296325684
2049,2.541933536529541
2099,2.535219669342041
2149,2.5590460300445557
2199,2.566295862197876
2249,2.560587167739868
2299,2.5771100521087646
2349,2.6102867126464844
2399,2.6031410694122314
2449,2.623899459838867
2499,2.594343423843384
2549,2.6422269344329834
2599,2.638427257537842
2649,2.6150577068328857
2699,2.6310653686523438
2749,2.617175579071045
2799,2.6182401180267334
2849,2.630812168121338
2899,2.64263653755188
2949,2.639268159866333
2999,2.634084463119507
