step,kNN_accuracy
104,69.140625
209,72.65625
314,70.3125
419,70.703125
524,74.609375
629,71.09375
734,76.953125
839,78.90625
944,76.5625
1049,77.34375
1154,75.390625
1259,75.78125
1364,78.515625
1469,77.34375
1574,76.953125
1679,76.5625
1784,74.609375
1889,79.296875
1994,76.5625
2099,78.515625
