step,correlation
49,798.4913330078125
99,1095.957763671875
149,1090.037109375
199,987.6145629882812
249,895.3004760742188
299,913.8812866210938
349,840.19287109375
399,750.644287109375
449,717.9970703125
499,591.881103515625
549,594.815673828125
599,542.571533203125
649,519.0966796875
699,452.87200927734375
749,450.1244812011719
799,405.6291809082031
849,368.59979248046875
899,339.575927734375
949,299.432861328125
999,322.1993713378906
1049,282.0343017578125
1099,257.275146484375
1149,249.8380126953125
1199,227.8884735107422
1249,207.96563720703125
1299,193.51097106933594
1349,179.1712646484375
1399,178.20849609375
1449,153.4486083984375
1499,146.52401733398438
1549,134.60980224609375
1599,127.80982971191406
1649,111.87428283691406
1699,103.85993194580078
1749,105.83930969238281
1799,98.22091674804688
1849,87.76570129394531
1899,79.75444030761719
1949,79.27871704101562
1999,68.32672119140625
2049,68.28372955322266
2099,62.697628021240234
2149,57.99990463256836
2199,54.26701354980469
2249,51.71708679199219
2299,48.2105598449707
2349,46.19546890258789
2399,41.867088317871094
2449,38.903385162353516
2499,38.94967269897461
2549,33.49598693847656
2599,31.961475372314453
2649,33.12495422363281
2699,29.792625427246094
2749,29.179126739501953
2799,23.83074188232422
2849,21.68964195251465
2899,23.8983154296875
2949,22.662532806396484
2999,26.167448043823242
3049,20.890865325927734
3099,20.58712387084961
3149,17.363117218017578
3199,18.0933837890625
3249,18.52242660522461
3299,15.775859832763672
3349,14.853432655334473
3399,11.749042510986328
3449,11.945486068725586
3499,11.059234619140625
3549,8.585896492004395
3599,8.648248672485352
3649,8.421998977661133
3699,7.342694282531738
3749,6.783916473388672
3799,6.97147798538208
3849,6.243297576904297
3899,5.675809383392334
3949,6.349919319152832
3999,5.288890361785889
4049,4.724469184875488
4099,4.558337688446045
4149,4.373641014099121
4199,3.790987730026245
4249,3.908863067626953
4299,3.9758529663085938
4349,3.8692405223846436
4399,3.395082473754883
4449,3.083653211593628
4499,2.9153833389282227
4549,2.5830938816070557
4599,2.4804210662841797
4649,2.247469902038574
4699,2.317958116531372
4749,2.2541704177856445
4799,1.8587679862976074
4849,2.0969760417938232
4899,1.9915919303894043
4949,1.7297091484069824
4999,1.7940425872802734
5049,1.3972058296203613
5099,1.4392049312591553
5149,1.360241413116455
5199,1.20820951461792
5249,1.1012022495269775
5299,1.1323115825653076
5349,1.0100195407867432
5399,1.0602221488952637
5449,0.9716407060623169
5499,0.9251535534858704
5549,0.8053576946258545
5599,0.7229137420654297
5649,0.7153617143630981
5699,0.6877760887145996
5749,0.6419075727462769
5799,0.6790319681167603
5849,0.6664004325866699
5899,0.6802157163619995
5949,0.5883905291557312
5999,0.5672675371170044
6049,0.4923325777053833
6099,0.5194962024688721
6149,0.4937900900840759
6199,0.4050699472427368
6249,0.4584113657474518
