step,view_variance
49,1.2240532636642456
99,0.7736451625823975
149,1.0046452283859253
199,0.9372855424880981
249,1.0511422157287598
299,0.7976839542388916
349,0.782118558883667
399,0.8054717779159546
449,0.5854530334472656
499,0.7194400429725647
549,0.8352760672569275
599,0.8443731665611267
649,0.9095579981803894
699,0.7763543725013733
749,0.8510636687278748
799,0.6096423864364624
849,0.6443951725959778
899,0.5841019749641418
949,0.6614905595779419
999,0.6173474788665771
1049,0.6219101548194885
1099,0.5928705930709839
1149,0.6271603107452393
1199,0.64028400182724
1249,0.5357394218444824
1299,0.5980647206306458
1349,0.6272413730621338
1399,0.5514326691627502
1449,0.5037299990653992
1499,0.6613578796386719
1549,0.6240972280502319
1599,0.49854499101638794
1649,0.557837188243866
1699,0.5393397808074951
1749,0.5199249982833862
1799,0.5756874084472656
1849,0.5155003070831299
1899,0.49719366431236267
1949,0.48935824632644653
1999,0.5008551478385925
2049,0.47116819024086
2099,0.4830423891544342
2149,0.458741158246994
2199,0.4889034032821655
2249,0.4421786963939667
2299,0.4298229217529297
2349,0.4484173059463501
2399,0.40507036447525024
2449,0.36216744780540466
2499,0.42291122674942017
2549,0.3479613661766052
2599,0.4295696020126343
2649,0.38934123516082764
2699,0.38771772384643555
2749,0.38381528854370117
2799,0.39102646708488464
2849,0.38139089941978455
2899,0.39360857009887695
2949,0.3663637042045593
2999,0.3363136947154999
3049,0.32550251483917236
3099,0.38006657361984253
3149,0.3221231997013092
3199,0.32685962319374084
3249,0.3144175410270691
3299,0.3212694227695465
3349,0.3412388861179352
3399,0.3113100230693817
3449,0.28078609704971313
3499,0.28206348419189453
3549,0.3500148057937622
3599,0.2964802384376526
3649,0.31887152791023254
3699,0.2978300452232361
3749,0.2844415307044983
3799,0.27732059359550476
3849,0.2797851264476776
3899,0.2716825306415558
3949,0.27323728799819946
3999,0.2557733356952667
4049,0.2492309808731079
4099,0.2560140788555145
4149,0.24339808523654938
4199,0.23860673606395721
4249,0.23835739493370056
4299,0.23479901254177094
4349,0.24255064129829407
4399,0.22428980469703674
4449,0.23726139962673187
4499,0.22009439766407013
4549,0.21707823872566223
4599,0.20324201881885529
4649,0.2222416251897812
4699,0.2208918184041977
4749,0.2025701403617859
4799,0.21898384392261505
4849,0.20122742652893066
4899,0.21514034271240234
4949,0.2168385535478592
4999,0.20892031490802765
5049,0.18854567408561707
5099,0.17527952790260315
5149,0.18512974679470062
5199,0.18102096021175385
5249,0.18116967380046844
5299,0.17981523275375366
5349,0.17572346329689026
5399,0.17372047901153564
5449,0.1712128072977066
5499,0.16386234760284424
5549,0.1688244789838791
5599,0.17225661873817444
5649,0.16450870037078857
5699,0.15568530559539795
5749,0.1462763398885727
5799,0.1641133427619934
5849,0.15769357979297638
5899,0.15127676725387573
5949,0.1500164121389389
5999,0.13725899159908295
6049,0.14937561750411987
6099,0.14148205518722534
6149,0.1459445059299469
6199,0.14885784685611725
6249,0.1509816199541092
6299,0.13216306269168854
6349,0.13702701032161713
6399,0.13633720576763153
6449,0.13171905279159546
6499,0.1288161724805832
6549,0.139278382062912
6599,0.13233767449855804
6649,0.12946900725364685
6699,0.13473328948020935
6749,0.12299192696809769
6799,0.12379277497529984
6849,0.1270187795162201
6899,0.12253987789154053
6949,0.11656347662210464
6999,0.11810067296028137
7049,0.11399267613887787
7099,0.1184253990650177
7149,0.12156686931848526
7199,0.11130058765411377
7249,0.10859373211860657
7299,0.10626015812158585
7349,0.10663129389286041
7399,0.11378573626279831
7449,0.10348217934370041
7499,0.10757093131542206
7549,0.1056034117937088
7599,0.10230462998151779
7649,0.10104931145906448
7699,0.09813574701547623
7749,0.09749965369701385
7799,0.09936754405498505
7849,0.09843628108501434
7899,0.09448029100894928
7949,0.09637215733528137
7999,0.09232337772846222
8049,0.08850656449794769
8099,0.0918974056839943
8149,0.09105230122804642
8199,0.09299441426992416
8249,0.08822719752788544
8299,0.0879017561674118
8349,0.09039357304573059
8399,0.08622466772794724
8449,0.08820757269859314
8499,0.07930020242929459
8549,0.07802184671163559
8599,0.07975544780492783
8649,0.07914739847183228
8699,0.07644575089216232
8749,0.0808689296245575
8799,0.08010765165090561
8849,0.07929231226444244
8899,0.0829525738954544
8949,0.07703030854463577
8999,0.07721814513206482
9049,0.07665041089057922
9099,0.0753031000494957
9149,0.07303804159164429
9199,0.06915348023176193
9249,0.07349332422018051
9299,0.07140281796455383
9349,0.0699322447180748
9399,0.07360252737998962
9449,0.07144086062908173
9499,0.07045521587133408
9549,0.07027121633291245
9599,0.06670726090669632
9649,0.06924356520175934
9699,0.06701395660638809
9749,0.07169736921787262
9799,0.06757237017154694
9849,0.06852402538061142
9899,0.0650533065199852
9949,0.06155551224946976
9999,0.06387027353048325
10049,0.06517307460308075
10099,0.06175297498703003
10149,0.06321968883275986
10199,0.06717979907989502
10249,0.06254342943429947
10299,0.06085263937711716
10349,0.06102538853883743
10399,0.06410438567399979
10449,0.05972708761692047
10499,0.061400774866342545
10549,0.0586666539311409
10599,0.05601518228650093
10649,0.05773055553436279
10699,0.05775829777121544
10749,0.05916571244597435
10799,0.05720588192343712
10849,0.05771942436695099
10899,0.05422455444931984
10949,0.052268628031015396
10999,0.05575946345925331
11049,0.053768448531627655
11099,0.05633128061890602
11149,0.05162905529141426
11199,0.055485744029283524
11249,0.05078711733222008
11299,0.051215384155511856
11349,0.0534258708357811
11399,0.054156139492988586
11449,0.050238389521837234
11499,0.05249612405896187
11549,0.0528353713452816
11599,0.049455054104328156
11649,0.05089962109923363
11699,0.04936393350362778
11749,0.04799230769276619
11799,0.04726668447256088
11849,0.04712221026420593
11899,0.04853733256459236
11949,0.047510694712400436
11999,0.04549518600106239
12049,0.047853536903858185
12099,0.04751062020659447
12149,0.048148900270462036
12199,0.046687155961990356
12249,0.05022643506526947
12299,0.045879919081926346
12349,0.04612521082162857
12399,0.045543842017650604
12449,0.04808099567890167
12499,0.044433411210775375
12549,0.047460902482271194
12599,0.04268020763993263
12649,0.047788701951503754
12699,0.04580352455377579
12749,0.044051527976989746
12799,0.043250467628240585
12849,0.044512562453746796
12899,0.04288092255592346
12949,0.045971307903528214
12999,0.043145839124917984
13049,0.041990432888269424
13099,0.040273502469062805
13149,0.0399157740175724
13199,0.042343974113464355
13249,0.042738910764455795
13299,0.04081844910979271
13349,0.0423850491642952
13399,0.042253561317920685
13449,0.04262349754571915
13499,0.04289024695754051
13549,0.042566508054733276
13599,0.041117120534181595
13649,0.0415613017976284
13699,0.0392143577337265
13749,0.042490504682064056
13799,0.04209573566913605
13849,0.04109266400337219
13899,0.03696437552571297
13949,0.03789631277322769
13999,0.04073832929134369
14049,0.03871815279126167
14099,0.03918851912021637
14149,0.03914514556527138
14199,0.039504051208496094
14249,0.037039536982774734
14299,0.03745809942483902
14349,0.040158722549676895
14399,0.03850337490439415
14449,0.03916192054748535
14499,0.03737903758883476
14549,0.039234794676303864
14599,0.03896961361169815
14649,0.03790300711989403
14699,0.03948283940553665
14749,0.03854580968618393
14799,0.038190312683582306
14849,0.037925392389297485
14899,0.03764081373810768
14949,0.03949339687824249
14999,0.037059951573610306
15049,0.03650636970996857
15099,0.03893713280558586
15149,0.037922780960798264
15199,0.03753088787198067
15249,0.034151989966630936
15299,0.03757919743657112
15349,0.03569677472114563
15399,0.035785939544439316
15449,0.03804192692041397
15499,0.035356275737285614
15549,0.035488732159137726
15599,0.03514265641570091
15649,0.036278098821640015
15699,0.03695864602923393
15749,0.03594104200601578
15799,0.03522137925028801
15849,0.03709234297275543
15899,0.03387429565191269
15949,0.03433440253138542
15999,0.03482154384255409
16049,0.03446000814437866
16099,0.03434668108820915
16149,0.035190846771001816
16199,0.03432849422097206
16249,0.035406701266765594
16299,0.034123532474040985
16349,0.03233284130692482
16399,0.03554400056600571
16449,0.03436718508601189
16499,0.033106084913015366
16549,0.03356331214308739
