step,kNN_accuracy
104,50.390625
209,55.46875
314,58.984375
419,58.984375
524,59.375
629,60.546875
734,60.9375
839,62.109375
944,59.375
1049,61.71875
1154,60.15625
1259,60.15625
1364,60.15625
1469,62.109375
1574,62.890625
1679,60.9375
1784,60.15625
1889,61.71875
1994,60.15625
2099,61.328125
