step,kNN_accuracy
1949,27.51724624633789
3899,24.677532196044922
5849,26.46735382080078
7799,23.98760223388672
9749,25.387460708618164
11699,25.877412796020508
13649,25.457454681396484
15599,25.17748260498047
17549,25.217479705810547
19499,25.337467193603516
