step,correlation
49,1570.3831787109375
99,1853.5936279296875
149,1752.9852294921875
199,1645.904296875
249,1554.705078125
299,1460.803466796875
349,1377.6611328125
399,1296.81591796875
449,1220.0960693359375
499,1148.2886962890625
549,1082.8544921875
599,1017.3271484375
649,957.2247314453125
699,901.2451171875
749,850.0711059570312
799,799.415283203125
849,753.3905029296875
899,710.0880126953125
949,668.5162353515625
999,629.135009765625
1049,591.7962646484375
1099,553.4432983398438
1149,525.327880859375
1199,493.7347717285156
1249,464.38311767578125
1299,438.30859375
1349,411.43780517578125
1399,389.04022216796875
1449,366.3459167480469
1499,345.05584716796875
1549,325.53619384765625
1599,305.5848083496094
1649,288.5354919433594
1699,272.26324462890625
1749,256.1295166015625
1799,241.8776397705078
1849,227.9825439453125
1899,214.5394744873047
1949,202.27468872070312
1999,190.51351928710938
2049,179.81130981445312
2099,169.59378051757812
2149,160.35800170898438
2199,150.4479522705078
2249,141.4398193359375
2299,133.755615234375
2349,125.87782287597656
2399,119.30645751953125
2449,112.69467163085938
2499,106.27442169189453
2549,100.25643157958984
2599,93.6927490234375
2649,89.13987731933594
2699,83.68852233886719
2749,78.72099304199219
2799,74.70872497558594
2849,70.4615478515625
2899,66.15654754638672
2949,62.98683547973633
2999,59.44490051269531
3049,55.64092254638672
3099,52.50053024291992
3149,49.81035614013672
3199,46.68017578125
3249,44.1927375793457
3299,42.109012603759766
3349,39.55033874511719
3399,37.49092483520508
3449,35.44498825073242
3499,33.33879852294922
3549,31.36187744140625
3599,29.72053337097168
3649,28.233448028564453
3699,26.44827651977539
3749,25.182876586914062
3799,23.362674713134766
3849,22.532848358154297
3899,20.92812156677246
3949,19.509456634521484
3999,18.946670532226562
4049,17.422958374023438
4099,16.686635971069336
4149,15.405497550964355
4199,15.046405792236328
4249,14.351493835449219
4299,13.522398948669434
4349,12.709567070007324
4399,12.020841598510742
4449,11.371363639831543
4499,10.752180099487305
4549,9.931805610656738
4599,9.720998764038086
4649,9.18673324584961
4699,8.359048843383789
4749,8.114341735839844
4799,7.881916046142578
4849,7.5199384689331055
4899,7.163531303405762
4949,6.794855117797852
4999,6.429471969604492
5049,6.107288360595703
5099,5.792184829711914
5149,5.189241409301758
5199,5.053929805755615
5249,4.716848373413086
5299,4.62455940246582
5349,4.416467666625977
5399,3.885915994644165
5449,3.739628314971924
5499,3.744894504547119
5549,3.4568796157836914
5599,3.079791784286499
5649,2.9314470291137695
5699,2.8566231727600098
5749,2.596522331237793
5799,2.591195821762085
5849,2.4052577018737793
5899,2.521843671798706
5949,2.380195140838623
5999,2.2418341636657715
6049,2.1255528926849365
6099,2.018643856048584
