step,view_variance
49,0.5741915106773376
99,0.6081745028495789
149,0.6304974555969238
199,0.5389957427978516
249,0.587419867515564
299,0.6180306673049927
349,0.5704957246780396
399,0.5627507567405701
449,0.547173798084259
499,0.5599861145019531
549,0.5316251516342163
599,0.5379603505134583
649,0.5374523401260376
699,0.4954493045806885
749,0.5048084855079651
799,0.48820361495018005
849,0.4577923119068146
899,0.4633210003376007
949,0.48093292117118835
999,0.44879624247550964
1049,0.47327372431755066
1099,0.41562139987945557
1149,0.4354441165924072
1199,0.4381710886955261
1249,0.4292382597923279
1299,0.40753939747810364
1349,0.41956207156181335
1399,0.37183958292007446
1449,0.39316850900650024
1499,0.40178167819976807
1549,0.3432162404060364
1599,0.37049221992492676
1649,0.35670238733291626
1699,0.3605790138244629
1749,0.3409091532230377
1799,0.3540765941143036
1849,0.3266531825065613
1899,0.3223058879375458
1949,0.3119150996208191
1999,0.3253668248653412
2049,0.3018558621406555
2099,0.29328253865242004
2149,0.29559579491615295
2199,0.293142706155777
2249,0.28547224402427673
2299,0.2883472144603729
2349,0.2819257080554962
2399,0.2918616533279419
2449,0.270132452249527
2499,0.2859538793563843
2549,0.23257668316364288
2599,0.26218974590301514
2649,0.24440093338489532
2699,0.2619536817073822
2749,0.2377675473690033
2799,0.2399224489927292
2849,0.2363397479057312
2899,0.22672009468078613
2949,0.23285523056983948
2999,0.23391477763652802
3049,0.21022763848304749
3099,0.21527543663978577
3149,0.2099035382270813
3199,0.22740153968334198
3249,0.21305233240127563
3299,0.2224896103143692
3349,0.2054087221622467
3399,0.19669820368289948
3449,0.2019406259059906
3499,0.19067656993865967
3549,0.19164322316646576
3599,0.19147692620754242
3649,0.1967443823814392
3699,0.19158972799777985
3749,0.18760043382644653
3799,0.1806202530860901
3849,0.19528920948505402
3899,0.18212786316871643
3949,0.17330731451511383
3999,0.18318359553813934
4049,0.18186545372009277
4099,0.1851605474948883
4149,0.17465360462665558
4199,0.1706278920173645
4249,0.1674414873123169
4299,0.1658838987350464
4349,0.1652633398771286
4399,0.17294152081012726
4449,0.1572643369436264
4499,0.15794600546360016
4549,0.15583263337612152
4599,0.1473761647939682
4649,0.14789867401123047
4699,0.1590593308210373
4749,0.14694832265377045
4799,0.1383068859577179
4849,0.1438099592924118
4899,0.14600974321365356
4949,0.14860059320926666
4999,0.14675679802894592
5049,0.1453969031572342
5099,0.1425972282886505
5149,0.140091672539711
5199,0.14451457560062408
5249,0.13793188333511353
5299,0.1383834034204483
5349,0.1252315789461136
5399,0.13491351902484894
5449,0.13015855848789215
5499,0.12473773956298828
5549,0.1378551572561264
5599,0.13780967891216278
5649,0.13340893387794495
5699,0.12638874351978302
5749,0.12529392540454865
5799,0.13121260702610016
5849,0.12567558884620667
5899,0.11567487567663193
5949,0.12435285747051239
5999,0.1267331838607788
6049,0.12436838448047638
6099,0.12421711534261703
6149,0.12477008998394012
6199,0.12139258533716202
6249,0.11923415213823318
6299,0.11780542880296707
6349,0.11211546510457993
6399,0.11278688907623291
6449,0.1166335716843605
6499,0.10832152515649796
6549,0.11639527231454849
6599,0.11420752853155136
6649,0.1146029680967331
6699,0.11981745809316635
6749,0.11288919299840927
6799,0.10784744471311569
6849,0.10751285403966904
6899,0.10848627239465714
6949,0.10857350379228592
6999,0.12154921889305115
7049,0.11040975153446198
7099,0.1075051873922348
7149,0.10806087404489517
7199,0.10907541960477829
7249,0.11002475023269653
7299,0.10612417012453079
7349,0.1160878911614418
7399,0.11313305795192719
7449,0.10960858315229416
7499,0.10154910385608673
7549,0.1058243066072464
7599,0.10721635073423386
7649,0.10130923241376877
7699,0.10917998850345612
7749,0.11006194353103638
7799,0.10088855773210526
7849,0.10193861275911331
7899,0.10983537137508392
7949,0.10015645623207092
7999,0.09931452572345734
8049,0.10627835243940353
8099,0.10421653091907501
8149,0.10761643201112747
8199,0.10571154206991196
8249,0.09582439064979553
8299,0.10076840221881866
8349,0.10859540104866028
8399,0.09726069122552872
8449,0.10029008984565735
8499,0.11126866936683655
8549,0.09678191691637039
8599,0.10258767753839493
8649,0.10025950521230698
8699,0.10293782502412796
8749,0.10828027129173279
8799,0.1059844046831131
8849,0.10556063055992126
8899,0.1021663099527359
8949,0.10064709931612015
8999,0.10493021458387375
9049,0.1040114313364029
9099,0.1022181287407875
9149,0.10516538470983505
9199,0.09785359352827072
9249,0.10238062590360641
9299,0.09771302342414856
9349,0.10266973078250885
9399,0.10296612232923508
9449,0.1035744920372963
9499,0.10057439655065536
9549,0.10246507823467255
9599,0.10294577479362488
9649,0.10062073916196823
9699,0.0979308933019638
9749,0.10938186198472977
