step,view_variance
49,1.1705982685089111
99,0.995856761932373
149,0.9665698409080505
199,1.0668904781341553
249,0.9105445742607117
299,0.8000355362892151
349,0.7721949219703674
399,0.7125803828239441
449,0.8207236528396606
499,0.6302857995033264
549,0.7357355952262878
599,0.6945602297782898
649,0.8619353771209717
699,0.7869619131088257
749,0.8052507042884827
799,0.6881838440895081
849,0.7529382109642029
899,0.7068001627922058
949,0.6178669333457947
999,0.8119539618492126
1049,0.6268794536590576
1099,0.7582759261131287
1149,0.5440643429756165
1199,0.6515100598335266
1249,0.5502592325210571
1299,0.5252372026443481
1349,0.5450477004051208
1399,0.5666300654411316
1449,0.613925039768219
1499,0.538702130317688
1549,0.5485584139823914
1599,0.560418426990509
1649,0.5889279246330261
1699,0.5967987775802612
1749,0.5808424353599548
1799,0.48166781663894653
1849,0.5647193193435669
1899,0.4763481914997101
1949,0.4968103766441345
1999,0.48157820105552673
2049,0.5928483009338379
2099,0.47432392835617065
2149,0.38935935497283936
2199,0.43721652030944824
2249,0.42151370644569397
2299,0.47775211930274963
2349,0.4346678853034973
2399,0.4757468104362488
2449,0.5203642845153809
2499,0.438938707113266
2549,0.38643062114715576
2599,0.4322686493396759
2649,0.4784527122974396
2699,0.3607940971851349
2749,0.4573131501674652
2799,0.37710729241371155
2849,0.4165988564491272
2899,0.37427398562431335
2949,0.359518826007843
2999,0.3999280035495758
3049,0.32498466968536377
3099,0.3203192949295044
3149,0.3364718556404114
3199,0.3308660686016083
3249,0.3210580348968506
3299,0.28585904836654663
3349,0.3001919388771057
3399,0.3056633770465851
3449,0.30042850971221924
3499,0.255815714597702
3549,0.2716861367225647
3599,0.2932303249835968
3649,0.2723926603794098
3699,0.2647472321987152
3749,0.3009776771068573
3799,0.26820552349090576
3849,0.30583328008651733
3899,0.30211564898490906
3949,0.3008752763271332
3999,0.3037273585796356
4049,0.24099276959896088
4099,0.23937846720218658
4149,0.2751331329345703
4199,0.25009486079216003
4249,0.21637649834156036
4299,0.2580195367336273
4349,0.24744772911071777
4399,0.23191975057125092
4449,0.21839135885238647
4499,0.237871915102005
4549,0.23080722987651825
4599,0.2824356257915497
4649,0.2457592636346817
4699,0.19083109498023987
4749,0.23590846359729767
4799,0.21427279710769653
4849,0.19971485435962677
4899,0.20262429118156433
4949,0.23239962756633759
4999,0.21070566773414612
5049,0.15846450626850128
5099,0.19419622421264648
5149,0.20487245917320251
5199,0.2123277485370636
5249,0.2046152651309967
5299,0.15886183083057404
5349,0.19791539013385773
5399,0.21362334489822388
5449,0.1748742312192917
5499,0.16900186240673065
5549,0.21344994008541107
5599,0.19388994574546814
