step,kNN_accuracy
1949,36.056392669677734
3899,45.7954216003418
5849,52.404762268066406
7799,56.774322509765625
9749,60.76392364501953
11699,64.28357696533203
13649,67.52324676513672
15599,70.21297454833984
17549,71.5428466796875
19499,71.73282623291016
