step,correlation
49,749.8831787109375
99,815.722412109375
149,766.3897705078125
199,686.235107421875
249,743.5105590820312
299,704.7825927734375
349,662.3306884765625
399,700.3972778320312
449,650.1561889648438
499,594.8704223632812
549,580.3974609375
599,541.324462890625
649,477.41107177734375
699,474.8347473144531
749,444.8251037597656
799,418.42474365234375
849,398.9821472167969
899,369.5555725097656
949,342.7787780761719
999,325.30908203125
1049,313.41644287109375
1099,283.2918395996094
1149,267.91796875
1199,251.33349609375
1249,229.885009765625
1299,227.6982421875
1349,210.9935760498047
1399,192.94775390625
1449,187.44081115722656
1499,170.35687255859375
1549,169.92623901367188
1599,162.66583251953125
1649,142.02438354492188
1699,125.66937255859375
1749,116.17416381835938
1799,117.24147033691406
1849,109.13633728027344
1899,101.50555419921875
1949,95.96414184570312
1999,88.73126220703125
2049,86.27104949951172
2099,79.39373779296875
2149,72.01402282714844
2199,68.43297576904297
2249,66.70079803466797
2299,62.81416320800781
2349,56.97254180908203
2399,54.226375579833984
2449,53.8800048828125
2499,48.88998031616211
2549,43.12294006347656
2599,41.102622985839844
2649,42.06306457519531
2699,36.3772087097168
2749,37.10724639892578
2799,32.29133605957031
2849,32.15899658203125
2899,29.655492782592773
2949,27.38611602783203
2999,26.030641555786133
3049,24.203895568847656
3099,22.721641540527344
3149,20.515949249267578
3199,20.812938690185547
3249,19.48455238342285
3299,17.780424118041992
3349,16.482452392578125
3399,14.862043380737305
3449,13.925422668457031
3499,14.341066360473633
3549,12.953176498413086
3599,11.821958541870117
3649,11.977397918701172
3699,10.905617713928223
3749,9.434531211853027
3799,10.305667877197266
3849,9.054607391357422
3899,8.467052459716797
3949,7.632956504821777
3999,7.904021263122559
4049,7.4496870040893555
4099,6.804439544677734
4149,6.215974807739258
4199,6.280402183532715
4249,5.934215545654297
4299,5.005132675170898
4349,5.169020175933838
4399,4.785247802734375
4449,4.816714286804199
4499,4.4031877517700195
4549,4.1069865226745605
4599,3.971086025238037
4649,3.549485921859741
4699,3.5642590522766113
4749,3.2990853786468506
4799,3.2785706520080566
4849,3.161045551300049
4899,3.039499282836914
4949,2.7936439514160156
4999,2.5963053703308105
5049,2.375521659851074
5099,2.3051676750183105
5149,2.248800277709961
5199,2.0630645751953125
5249,1.930675745010376
5299,1.8432265520095825
5349,1.8775829076766968
5399,1.6620821952819824
5449,1.629758596420288
5499,1.561995029449463
5549,1.4084012508392334
5599,1.373795986175537
5649,1.2819708585739136
5699,1.2135990858078003
5749,1.1374574899673462
5799,1.104158639907837
5849,1.1060259342193604
5899,1.0215052366256714
5949,0.9720885753631592
5999,0.8963872790336609
6049,0.8678503632545471
6099,0.8270328044891357
6149,0.7497742176055908
6199,0.7658019065856934
6249,0.7023454904556274
6299,0.7122033834457397
6349,0.669950008392334
6399,0.6145894527435303
6449,0.5868880152702332
6499,0.5732963681221008
6549,0.5489591956138611
6599,0.5208998322486877
6649,0.47875598073005676
6699,0.44391924142837524
6749,0.37763771414756775
6799,0.4263648986816406
6849,0.40517154335975647
6899,0.358454167842865
6949,0.3578777313232422
6999,0.3453660309314728
7049,0.3091541528701782
7099,0.29296350479125977
7149,0.29216837882995605
7199,0.2570173740386963
7249,0.26749593019485474
7299,0.2497958242893219
7349,0.2180495411157608
7399,0.21457728743553162
7449,0.21205446124076843
7499,0.20273008942604065
7549,0.19462141394615173
7599,0.17834079265594482
7649,0.1702718436717987
7699,0.16016575694084167
7749,0.15534617006778717
7799,0.14062157273292542
7849,0.13901208341121674
7899,0.12751269340515137
7949,0.1266968697309494
7999,0.11445195227861404
8049,0.10859563201665878
8099,0.107232965528965
8149,0.09530274569988251
8199,0.09421224892139435
8249,0.08499276638031006
8299,0.08236432075500488
8349,0.0834229588508606
8399,0.08040301501750946
8449,0.07059402018785477
8499,0.07110776752233505
8549,0.061388351023197174
8599,0.060358140617609024
8649,0.056977950036525726
8699,0.06163475662469864
8749,0.05625072121620178
8799,0.05494339019060135
8849,0.05142171308398247
8899,0.04413158446550369
8949,0.044690005481243134
8999,0.0418730154633522
9049,0.04065704345703125
9099,0.03992300108075142
9149,0.03910065442323685
9199,0.035414401441812515
9249,0.03251747041940689
9299,0.0326252281665802
9349,0.03216903656721115
9399,0.031660936772823334
9449,0.029010504484176636
9499,0.024399220943450928
9549,0.026436693966388702
9599,0.024439649656414986
9649,0.02264341525733471
9699,0.02130824327468872
9749,0.01934026926755905
9799,0.02160881832242012
9849,0.019803648814558983
9899,0.018856262788176537
9949,0.017396025359630585
9999,0.012945856899023056
10049,0.01694141887128353
10099,0.015582585707306862
10149,0.014463294297456741
10199,0.014348870143294334
10249,0.014016242697834969
10299,0.011972812935709953
10349,0.012760907411575317
10399,0.012253964319825172
10449,0.011086871847510338
10499,0.011006265878677368
10549,0.010547413490712643
10599,0.009908189997076988
10649,0.010621215216815472
10699,0.009569680318236351
10749,0.009132159873843193
10799,0.007951187901198864
10849,0.008471514098346233
10899,0.008162956684827805
10949,0.007587142754346132
10999,0.007674245163798332
11049,0.006708274129778147
11099,0.007082229480147362
11149,0.007006770931184292
11199,0.006017367355525494
11249,0.005558561999350786
11299,0.006192306987941265
11349,0.004660130012780428
11399,0.005667135119438171
11449,0.004866750445216894
11499,0.00481395935639739
11549,0.00409999955445528
11599,0.004607618786394596
11649,0.003908319864422083
11699,0.003836211981251836
11749,0.004411960951983929
11799,0.0033082393929362297
11849,0.0035120330285280943
11899,0.0036052772775292397
11949,0.003281074808910489
11999,0.0030174991115927696
12049,0.002571229822933674
12099,0.0024596950970590115
12149,0.003126824274659157
12199,0.0030554288532584906
12249,0.002488605212420225
12299,0.00249769096262753
12349,0.0024932981468737125
12399,0.0024293961469084024
12449,0.0022018547169864178
12499,0.002031322568655014
12549,0.0022943741641938686
12599,0.001910243183374405
12649,0.002276620827615261
12699,0.001880165422335267
12749,0.0015909094363451004
12799,0.0018956061685457826
12849,0.001432116492651403
12899,0.0018985231872648
12949,0.0014589816564694047
12999,0.0017647237982600927
13049,0.0016073666047304869
13099,0.0015836559468880296
13149,0.0015541920438408852
13199,0.0013521215878427029
13249,0.0013632408808916807
13299,0.0011371244909241796
13349,0.001225668704137206
13399,0.0010478254407644272
13449,0.0009188709664158523
13499,0.0009094864362850785
