step,kNN_accuracy
1949,38.51614761352539
3899,43.01569747924805
5849,48.1751823425293
7799,52.22477722167969
9749,53.8546142578125
11699,56.5643424987793
13649,59.324066162109375
15599,60.64393615722656
17549,62.29376983642578
19499,62.443756103515625
