step,correlation
49,1232.071533203125
99,1384.2745361328125
149,1184.581298828125
199,1279.3741455078125
249,1300.072509765625
299,1326.8717041015625
349,1205.348876953125
399,1019.8944702148438
449,984.321533203125
499,869.9922485351562
549,759.1234130859375
599,816.8558349609375
649,747.068115234375
699,678.3381958007812
749,610.5511474609375
799,570.9058837890625
849,512.9049072265625
899,468.45928955078125
949,416.2062072753906
999,340.5982360839844
1049,364.6322326660156
1099,386.37054443359375
1149,338.5015869140625
1199,281.7178955078125
1249,259.8608093261719
1299,221.97225952148438
1349,233.66305541992188
1399,196.9791259765625
1449,174.453369140625
1499,165.7030029296875
1549,150.63186645507812
1599,150.74520874023438
1649,125.99120330810547
1699,124.55955505371094
1749,125.1339340209961
1799,134.84327697753906
1849,116.26399993896484
1899,91.57987213134766
1949,83.203125
1999,78.34857940673828
2049,77.81631469726562
2099,67.49925231933594
2149,63.106285095214844
2199,58.931976318359375
2249,58.076873779296875
2299,52.04834747314453
2349,42.645111083984375
2399,59.27336883544922
2449,46.019775390625
2499,36.36345672607422
2549,34.78471374511719
2599,30.484270095825195
2649,31.955461502075195
2699,26.789600372314453
2749,24.693809509277344
2799,29.00058937072754
2849,24.91609001159668
2899,21.199073791503906
2949,15.92552661895752
2999,17.148191452026367
3049,18.106082916259766
3099,16.745325088500977
3149,14.022851943969727
3199,13.921425819396973
3249,14.504859924316406
3299,16.230175018310547
3349,12.240833282470703
3399,10.577201843261719
3449,9.740425109863281
3499,8.791736602783203
3549,8.57205867767334
3599,7.265148162841797
3649,6.678590774536133
3699,6.272733688354492
3749,6.495543003082275
3799,5.4404449462890625
3849,4.930122375488281
3899,6.200387001037598
3949,5.450428009033203
3999,4.34077262878418
4049,3.6790223121643066
4099,4.222644805908203
4149,4.034186840057373
4199,3.679267168045044
4249,3.1220006942749023
4299,3.5287673473358154
4349,3.127673864364624
4399,3.9304966926574707
4449,3.395580530166626
4499,2.705326557159424
4549,3.5499014854431152
4599,2.7928380966186523
4649,2.090442657470703
4699,2.2699520587921143
4749,1.995500922203064
4799,2.141573905944824
4849,1.9062576293945312
4899,1.551631212234497
4949,1.6456080675125122
4999,1.4762496948242188
5049,1.393965482711792
5099,1.2533714771270752
5149,1.4325573444366455
5199,1.147318959236145
5249,1.112790822982788
5299,1.2510745525360107
5349,0.9647036790847778
5399,0.87547767162323
5449,0.758247971534729
5499,0.9939709901809692
5549,0.8408573865890503
5599,0.7202696800231934
5649,0.624614953994751
5699,0.6029201745986938
5749,0.6468648910522461
5799,0.5416771769523621
5849,0.5533663630485535
5899,0.5178802609443665
5949,0.45973286032676697
5999,0.4656202793121338
6049,0.43443089723587036
6099,0.4631502032279968
6149,0.4366075396537781
6199,0.3694949150085449
6249,0.4728368818759918
6299,0.42746609449386597
6349,0.377816379070282
6399,0.35051244497299194
6449,0.32153141498565674
6499,0.3059929609298706
6549,0.30633413791656494
6599,0.27922672033309937
6649,0.250445157289505
6699,0.2307908982038498
6749,0.22595340013504028
6799,0.21363595128059387
6849,0.19837014377117157
6899,0.19995945692062378
6949,0.18940162658691406
6999,0.1606139838695526
7049,0.15124055743217468
7099,0.1717522144317627
7149,0.15763074159622192
7199,0.16600997745990753
7249,0.14801639318466187
7299,0.13879677653312683
7349,0.13041697442531586
7399,0.12100110948085785
7449,0.11041496694087982
7499,0.1054970845580101
7549,0.1029096245765686
7599,0.09585216641426086
