step,kNN_accuracy
434,77.34375
869,76.171875
1304,75.0
1739,80.859375
2174,80.078125
2609,80.859375
3044,80.078125
3479,83.203125
3914,83.59375
4349,82.421875
4784,82.03125
5219,80.46875
5654,84.375
6089,85.15625
6524,87.5
6959,83.984375
7394,83.984375
7829,82.421875
8264,83.59375
8699,80.46875
