step,correlation
49,975.1329956054688
99,900.9239501953125
149,759.104736328125
199,595.9200439453125
249,467.90185546875
299,343.6363525390625
349,240.851806640625
399,176.18701171875
449,153.19894409179688
499,119.14463806152344
549,88.30380249023438
599,74.03142547607422
649,57.38091278076172
699,47.79966735839844
749,29.670724868774414
799,27.95193099975586
849,22.14226722717285
899,20.09561538696289
949,18.62735366821289
999,12.12945556640625
1049,11.332359313964844
1099,9.16939926147461
1149,7.147281646728516
1199,5.690638065338135
1249,6.50895881652832
1299,5.204729080200195
1349,4.168503284454346
1399,3.433755397796631
1449,2.7589826583862305
1499,2.2144813537597656
1549,1.624186635017395
1599,1.3364189863204956
1649,1.0739123821258545
1699,0.7280576229095459
1749,0.7375279664993286
1799,0.5204555988311768
1849,0.4323657751083374
1899,0.41236412525177
1949,0.29399529099464417
1999,0.2467953860759735
2049,0.21336159110069275
2099,0.18287578225135803
2149,0.14757108688354492
2199,0.14059463143348694
2249,0.11577591300010681
2299,0.09692095220088959
2349,0.08021622151136398
2399,0.0728570967912674
2449,0.06496796011924744
2499,0.05832469463348389
2549,0.04979807138442993
2599,0.04642079770565033
2649,0.040772695094347
2699,0.03678896650671959
2749,0.03344468027353287
2799,0.029621783643960953
2849,0.02576611563563347
2899,0.022425342351198196
2949,0.021338369697332382
2999,0.018680233508348465
3049,0.016785603016614914
3099,0.015657905489206314
3149,0.014341279864311218
3199,0.012885459698736668
3249,0.012307168915867805
3299,0.011681221425533295
3349,0.010923601686954498
3399,0.010920952074229717
3449,0.008968337439000607
3499,0.010005039162933826
3549,0.009521087631583214
3599,0.00856468640267849
3649,0.008208345621824265
3699,0.007898421958088875
3749,0.007470150478184223
3799,0.007181029301136732
3849,0.006828327663242817
3899,0.006624703295528889
3949,0.006242298521101475
3999,0.006256272085011005
4049,0.005895350128412247
4099,0.005855986382812262
4149,0.005695338826626539
4199,0.005541201215237379
4249,0.005541075486689806
4299,0.005529068410396576
4349,0.005391489248722792
4399,0.005438331514596939
4449,0.005350841209292412
4499,0.005298142321407795
4549,0.005275660194456577
4599,0.005236560013145208
4649,0.005220174789428711
4699,0.005256814416497946
4749,0.005236996337771416
4799,0.005237435922026634
4849,0.0052547575905919075
