step,kNN_accuracy
484,28.62713623046875
969,37.88621139526367
1454,43.23567581176758
1939,46.30537033081055
2424,47.825218200683594
2909,48.39516067504883
3394,49.145084381103516
3879,50.284969329833984
4364,50.48495101928711
4849,50.31496810913086
