step,kNN_accuracy
1949,35.45645523071289
3899,37.10628890991211
5849,40.77592086791992
7799,45.145484924316406
9749,52.23477554321289
11699,54.91450881958008
13649,58.73412322998047
15599,61.223876953125
17549,62.8237190246582
19499,63.39365768432617
