step,view_variance
49,1.0298975706100464
99,1.1891350746154785
149,0.9957723021507263
199,1.0013738870620728
49,1.0099515914916992
99,1.0134456157684326
149,1.0665991306304932
199,0.9553042054176331
249,0.8778563141822815
299,0.9734145998954773
349,1.0822608470916748
399,0.900392472743988
449,0.747686505317688
499,0.7598018646240234
549,0.7584308981895447
599,0.7684113383293152
649,0.7905086278915405
699,0.968004584312439
749,0.7769262790679932
799,0.5158463716506958
849,0.9099538922309875
899,0.5886381268501282
949,0.7592321038246155
999,0.8191877007484436
1049,0.7299676537513733
1099,0.5937834978103638
1149,0.6155871748924255
1199,0.6345676779747009
1249,0.5847376585006714
1299,0.7310351133346558
1349,0.7418803572654724
1399,0.6994307637214661
1449,0.6734091639518738
1499,0.6431158781051636
1549,0.6454258561134338
1599,0.6337630748748779
1649,0.626667857170105
1699,0.48088911175727844
1749,0.520950198173523
1799,0.5985236167907715
1849,0.5686820149421692
1899,0.5419220328330994
1949,0.5275049805641174
1999,0.443512499332428
2049,0.4922436773777008
2099,0.5719242095947266
2149,0.4086577296257019
2199,0.575294017791748
2249,0.5669578909873962
2299,0.5141642689704895
2349,0.4370042383670807
2399,0.5058700442314148
2449,0.37261763215065
2499,0.5650410056114197
2549,0.5274430513381958
2599,0.3496360778808594
2649,0.43919482827186584
2699,0.5385343432426453
2749,0.5019935965538025
2799,0.49179938435554504
2849,0.38193613290786743
2899,0.4165353775024414
2949,0.3993810713291168
2999,0.32760515809059143
3049,0.30918899178504944
3099,0.3782854676246643
3149,0.3444434106349945
3199,0.32404178380966187
3249,0.3170834481716156
3299,0.3369967043399811
3349,0.3230494260787964
3399,0.3480844497680664
3449,0.30115410685539246
3499,0.31972360610961914
3549,0.36650532484054565
3599,0.2969749867916107
3649,0.23530195653438568
3699,0.2988896667957306
3749,0.3469201624393463
3799,0.30409908294677734
3849,0.3109440803527832
3899,0.3490876853466034
3949,0.3158564269542694
3999,0.2946641147136688
4049,0.35877183079719543
4099,0.25191932916641235
4149,0.2880302369594574
4199,0.20886576175689697
4249,0.2517363429069519
4299,0.2525691092014313
4349,0.18922612071037292
4399,0.2856568992137909
4449,0.2821992039680481
4499,0.2332843542098999
4549,0.2517940104007721
4599,0.22327744960784912
4649,0.20595984160900116
4699,0.25532466173171997
4749,0.24968837201595306
4799,0.18882037699222565
4849,0.2028048187494278
4899,0.20976807177066803
4949,0.20443712174892426
4999,0.16669976711273193
5049,0.14495275914669037
5099,0.22672954201698303
5149,0.1682533472776413
5199,0.15773996710777283
5249,0.2014729231595993
5299,0.19702613353729248
5349,0.17546135187149048
5399,0.17706575989723206
5449,0.16149182617664337
5499,0.16942112147808075
5549,0.18986083567142487
5599,0.1719937026500702
5649,0.14720560610294342
5699,0.1437501162290573
5749,0.15962648391723633
5799,0.1284952461719513
5849,0.15605415403842926
5899,0.1458272933959961
5949,0.1683449149131775
5999,0.14730283617973328
6049,0.12731121480464935
6099,0.18285101652145386
6149,0.1221768856048584
6199,0.12735751271247864
6249,0.1363873928785324
6299,0.1137000173330307
6349,0.15137381851673126
6399,0.14442197978496552
6449,0.13113917410373688
6499,0.13093237578868866
6549,0.12505078315734863
6599,0.1126207560300827
6649,0.10088193416595459
6699,0.13105422258377075
6749,0.13945230841636658
6799,0.12729842960834503
6849,0.11507081985473633
6899,0.13207201659679413
6949,0.11495039612054825
6999,0.1226455345749855
7049,0.10871638357639313
7099,0.1165563091635704
7149,0.13368839025497437
7199,0.10297158360481262
7249,0.12002155929803848
7299,0.11092374473810196
7349,0.11753623932600021
7399,0.11905382573604584
7449,0.1123105064034462
7499,0.11191488057374954
7549,0.09323002398014069
7599,0.10165761411190033
7649,0.08996143937110901
7699,0.11438504606485367
7749,0.08803267776966095
7799,0.09073331207036972
7849,0.09331238269805908
7899,0.10047811269760132
7949,0.08758406341075897
7999,0.08594124764204025
8049,0.09700249135494232
8099,0.08310837298631668
8149,0.08331573009490967
8199,0.08097284287214279
8249,0.08635353296995163
8299,0.09061811119318008
8349,0.08288347721099854
8399,0.08146657794713974
8449,0.08140797913074493
8499,0.08547171205282211
8549,0.0777004063129425
8599,0.08251146972179413
8649,0.0829751119017601
8699,0.07496332377195358
8749,0.07652405649423599
8799,0.07981737703084946
8849,0.07429371029138565
8899,0.07038114219903946
8949,0.07464280724525452
8999,0.06992015242576599
9049,0.07499530911445618
9099,0.07103921473026276
9149,0.07037010788917542
9199,0.06502438336610794
9249,0.0664392039179802
9299,0.06593307852745056
9349,0.07033529132604599
9399,0.06458504498004913
9449,0.06923330575227737
9499,0.06840711832046509
9549,0.06460528820753098
9599,0.0636340007185936
9649,0.06363710016012192
9699,0.06786016374826431
9749,0.06535834074020386
9799,0.06545797735452652
9849,0.05543548986315727
9899,0.05858771875500679
9949,0.05908624827861786
9999,0.06077893450856209
10049,0.05796746164560318
10099,0.059895943850278854
10149,0.05699080601334572
10199,0.05941060185432434
10249,0.055397674441337585
10299,0.05853823944926262
10349,0.055622171610593796
10399,0.05219974368810654
10449,0.05454631522297859
10499,0.053245700895786285
10549,0.050190046429634094
10599,0.055974330753088
10649,0.05490773916244507
10699,0.05305096134543419
10749,0.05819637328386307
10799,0.05285884439945221
10849,0.05172012001276016
10899,0.04939667135477066
10949,0.048172179609537125
10999,0.05030309408903122
11049,0.048053257167339325
11099,0.046367861330509186
11149,0.05104447901248932
11199,0.04784024879336357
11249,0.04981222376227379
11299,0.050912898033857346
11349,0.05208383500576019
11399,0.05276620015501976
11449,0.049721572548151016
11499,0.04802202433347702
11549,0.04758713021874428
11599,0.048446059226989746
11649,0.0446886382997036
11699,0.04831758141517639
11749,0.04897315055131912
11799,0.04252203553915024
11849,0.04571852460503578
11899,0.045373257249593735
11949,0.04423240199685097
11999,0.04646754637360573
12049,0.039120979607105255
12099,0.0435703881084919
12149,0.04516136646270752
12199,0.043800417333841324
12249,0.04100329056382179
12299,0.04259010776877403
12349,0.04393177479505539
12399,0.04457719996571541
12449,0.041403308510780334
12499,0.043554097414016724
12549,0.0420432984828949
12599,0.042406536638736725
12649,0.04095415771007538
12699,0.04235479608178139
12749,0.03992869332432747
12799,0.04304696246981621
12849,0.04323139041662216
12899,0.03952846676111221
12949,0.04017001762986183
12999,0.03944600373506546
13049,0.0393281914293766
13099,0.03898979723453522
13149,0.03941401094198227
13199,0.03930772468447685
13249,0.035049136728048325
13299,0.0369882695376873
13349,0.03863736614584923
13399,0.038130488246679306
13449,0.04262024164199829
13499,0.03728783503174782
13549,0.03674948960542679
13599,0.03732658177614212
13649,0.03703470155596733
13699,0.037202268838882446
13749,0.03583532199263573
13799,0.03893538936972618
13849,0.03412864729762077
13899,0.036397598683834076
13949,0.03959234431385994
13999,0.034405022859573364
14049,0.03524390980601311
14099,0.0336969718337059
14149,0.03814942389726639
14199,0.035341501235961914
14249,0.035251982510089874
14299,0.0362267941236496
14349,0.03557196259498596
14399,0.03584104776382446
14449,0.03456190973520279
14499,0.03511971980333328
14549,0.03423288092017174
14599,0.0345253050327301
14649,0.03506484255194664
14699,0.032326068729162216
14749,0.03325173258781433
14799,0.03557876497507095
14849,0.033782657235860825
14899,0.03318465128540993
14949,0.032347775995731354
14999,0.03196265920996666
15049,0.03690345585346222
15099,0.033435460180044174
15149,0.032224517315626144
15199,0.03283953666687012
15249,0.03130967170000076
15299,0.03142080083489418
15349,0.030508019030094147
15399,0.030848542228341103
15449,0.03137638419866562
15499,0.03578946739435196
15549,0.031648870557546616
15599,0.03189454227685928
15649,0.03190798684954643
15699,0.034427907317876816
15749,0.03172723203897476
15799,0.03226223587989807
15849,0.029161544516682625
15899,0.03157328441739082
15949,0.03035699762403965
15999,0.031156472861766815
16049,0.02995466999709606
16099,0.03193818777799606
16149,0.03088603913784027
16199,0.028812747448682785
16249,0.03005146235227585
16299,0.031721070408821106
16349,0.02960391528904438
16399,0.03182021901011467
16449,0.03176414966583252
16499,0.03223484754562378
16549,0.030105726793408394
16599,0.030073732137680054
16649,0.029066631570458412
16699,0.029313523322343826
16749,0.028962310403585434
16799,0.03091438114643097
16849,0.02875867486000061
16899,0.029120223596692085
16949,0.029061555862426758
16999,0.028478052467107773
17049,0.029623351991176605
17099,0.030718518421053886
17149,0.030052384361624718
17199,0.030982203781604767
17249,0.02879216894507408
17299,0.02953721582889557
17349,0.02904893457889557
17399,0.028615811839699745
17449,0.030484214425086975
17499,0.029633576050400734
17549,0.028119482100009918
17599,0.030060915276408195
17649,0.02933216094970703
17699,0.028362596407532692
17749,0.02723265066742897
17799,0.02892153151333332
17849,0.027463188394904137
17899,0.029480017721652985
17949,0.029875976964831352
17999,0.02783951163291931
18049,0.027324439957737923
18099,0.028445620089769363
18149,0.028232812881469727
18199,0.028868967667222023
18249,0.029654381796717644
18299,0.02884458377957344
18349,0.029057983309030533
18399,0.030847810208797455
18449,0.029508423060178757
18499,0.02735498733818531
18549,0.02752230316400528
18599,0.02780781500041485
18649,0.029200535267591476
18699,0.03100084513425827
18749,0.02908449061214924
18799,0.02839989960193634
18849,0.0282343290746212
18899,0.027271680533885956
18949,0.02984919585287571
18999,0.027188003063201904
19049,0.02683144621551037
19099,0.028990168124437332
19149,0.029470954090356827
19199,0.02684406191110611
19249,0.026736972853541374
19299,0.028349770233035088
19349,0.029249873012304306
19399,0.02595754712820053
19449,0.028203465044498444
19499,0.027612008154392242
