step,epoch
25799,66
25849,66
25899,66
25949,66
25999,66
26049,66
26099,66
26149,67
26199,67
26249,67
26299,67
26349,67
26399,67
26449,67
26499,67
26549,68
26599,68
26649,68
26699,68
26749,68
26799,68
26849,68
26899,68
26949,69
26999,69
27049,69
27099,69
27149,69
27199,69
27249,69
27299,69
27299,69
27349,70
27399,70
27449,70
27499,70
27549,70
27599,70
27649,70
27699,71
27749,71
27799,71
27849,71
27899,71
27949,71
27999,71
28049,71
28099,72
28149,72
28199,72
28249,72
28299,72
28349,72
28399,72
28449,72
28499,73
28549,73
28599,73
28649,73
28699,73
28749,73
28799,73
28849,73
28899,74
28949,74
28999,74
29049,74
29099,74
29149,74
29199,74
29249,74
29249,74
29299,75
29349,75
29399,75
29449,75
29499,75
29549,75
29599,75
29649,76
29699,76
29749,76
29799,76
29849,76
29899,76
29949,76
29999,76
30049,77
30099,77
30149,77
30199,77
30249,77
30299,77
30349,77
30399,77
30449,78
30499,78
30549,78
30599,78
30649,78
30699,78
30749,78
30799,78
30849,79
30899,79
30949,79
30999,79
31049,79
31099,79
31149,79
31199,79
31199,79
31249,80
31299,80
31349,80
31399,80
31449,80
31499,80
31549,80
31599,81
31649,81
31699,81
31749,81
31799,81
31849,81
31899,81
31949,81
31999,82
32049,82
32099,82
32149,82
32199,82
32249,82
32299,82
32349,82
32399,83
32449,83
32499,83
32549,83
32599,83
32649,83
32699,83
32749,83
32799,84
32849,84
32899,84
32949,84
32999,84
33049,84
33099,84
33149,84
33149,84
33199,85
33249,85
33299,85
33349,85
33399,85
33449,85
33499,85
33549,86
33599,86
33649,86
33699,86
33749,86
33799,86
33849,86
33899,86
33949,87
33999,87
34049,87
34099,87
34149,87
34199,87
34249,87
34299,87
34349,88
34399,88
34449,88
34499,88
34549,88
34599,88
34649,88
34699,88
34749,89
34799,89
34849,89
34899,89
34949,89
34999,89
35049,89
35099,89
35099,89
35149,90
35199,90
35249,90
35299,90
35349,90
35399,90
35449,90
35499,91
35549,91
35599,91
35649,91
35699,91
35749,91
35799,91
35849,91
35899,92
35949,92
35999,92
36049,92
36099,92
36149,92
36199,92
36249,92
36299,93
36349,93
36399,93
36449,93
36499,93
36549,93
36599,93
36649,93
36699,94
36749,94
36799,94
36849,94
36899,94
36949,94
36999,94
37049,94
37049,94
37099,95
37149,95
37199,95
37249,95
37299,95
37349,95
37399,95
37449,96
37499,96
37549,96
37599,96
37649,96
37699,96
37749,96
37799,96
37849,97
37899,97
37949,97
37999,97
38049,97
38099,97
38149,97
38199,97
38249,98
38299,98
38349,98
38399,98
38449,98
38499,98
38549,98
38599,98
38649,99
38699,99
38749,99
38799,99
38849,99
38899,99
38949,99
38999,99
38999,99
39049,100
39099,100
39149,100
39199,100
39249,100
39299,100
39349,100
39399,101
39449,101
39499,101
39549,101
39599,101
39649,101
39699,101
39749,101
39799,102
39849,102
39899,102
39949,102
39999,102
40049,102
40099,102
40149,102
40199,103
40249,103
40299,103
40349,103
40399,103
40449,103
40499,103
40549,103
40599,104
40649,104
40699,104
40749,104
40799,104
40849,104
40899,104
40949,104
40949,104
40999,105
41049,105
41099,105
41149,105
41199,105
41249,105
41299,105
41349,106
41399,106
41449,106
41499,106
41549,106
41599,106
41649,106
41699,106
41749,107
41799,107
41849,107
41899,107
41949,107
41999,107
42049,107
42099,107
42149,108
42199,108
42249,108
42299,108
42349,108
42399,108
42449,108
42499,108
42549,109
42599,109
42649,109
42699,109
42749,109
42799,109
42849,109
42899,109
42899,109
42949,110
42999,110
43049,110
43099,110
43149,110
43199,110
43249,110
43299,111
43349,111
43399,111
43449,111
43499,111
43549,111
43599,111
43649,111
43699,112
43749,112
43799,112
43849,112
43899,112
43949,112
43999,112
44049,112
44099,113
44149,113
44199,113
44249,113
44299,113
44349,113
44399,113
44449,113
44499,114
44549,114
44599,114
44649,114
44699,114
44749,114
44799,114
44849,114
44849,114
44899,115
44949,115
44999,115
45049,115
45099,115
45149,115
45199,115
45249,116
45299,116
45349,116
45399,116
45449,116
45499,116
45549,116
45599,116
45649,117
45699,117
45749,117
45799,117
45849,117
45899,117
45949,117
45999,117
46049,118
46099,118
46149,118
46199,118
46249,118
46299,118
46349,118
46399,118
46449,119
46499,119
46549,119
46599,119
46649,119
46699,119
46749,119
46799,119
46799,119
46849,120
46899,120
46949,120
46999,120
47049,120
47099,120
47149,120
47199,121
47249,121
47299,121
47349,121
47399,121
47449,121
47499,121
47549,121
47599,122
47649,122
47699,122
47749,122
47799,122
47849,122
47899,122
47949,122
47999,123
48049,123
48099,123
48149,123
48199,123
48249,123
48299,123
48349,123
48399,124
48449,124
48499,124
48549,124
48599,124
48649,124
48699,124
48749,124
48749,124
48799,125
48849,125
48899,125
48949,125
48999,125
49049,125
49099,125
49149,126
49199,126
49249,126
49299,126
49349,126
49399,126
49449,126
49499,126
49549,127
49599,127
49649,127
49699,127
49749,127
49799,127
49849,127
49899,127
49949,128
49999,128
50049,128
50099,128
50149,128
50199,128
50249,128
50299,128
50349,129
50399,129
50449,129
50499,129
50549,129
50599,129
50649,129
50699,129
50699,129
50749,130
50799,130
50849,130
50899,130
50949,130
50999,130
51049,130
51099,131
51149,131
51199,131
51249,131
51299,131
51349,131
51399,131
51449,131
51499,132
51549,132
51599,132
51649,132
51699,132
51749,132
51799,132
51849,132
51899,133
51949,133
51999,133
52049,133
52099,133
52149,133
52199,133
52249,133
52299,134
52349,134
52399,134
52449,134
52499,134
52549,134
52599,134
52649,134
52649,134
52699,135
52749,135
52799,135
52849,135
52899,135
52949,135
52999,135
53049,136
53099,136
53149,136
53199,136
53249,136
53299,136
53349,136
53399,136
53449,137
53499,137
53549,137
53599,137
53649,137
53699,137
53749,137
53799,137
53849,138
53899,138
53949,138
53999,138
54049,138
54099,138
54149,138
54199,138
54249,139
54299,139
54349,139
54399,139
54449,139
54499,139
54549,139
54599,139
54599,139
54649,140
54699,140
54749,140
54799,140
54849,140
54899,140
54949,140
54999,141
55049,141
55099,141
55149,141
55199,141
55249,141
55299,141
55349,141
55399,142
55449,142
55499,142
55549,142
55599,142
55649,142
55699,142
55749,142
55799,143
55849,143
55899,143
55949,143
55999,143
56049,143
56099,143
56149,143
56199,144
56249,144
56299,144
56349,144
56399,144
56449,144
56499,144
56549,144
56549,144
56599,145
56649,145
56699,145
56749,145
56799,145
56849,145
56899,145
56949,146
56999,146
57049,146
57099,146
57149,146
57199,146
57249,146
57299,146
57349,147
57399,147
57449,147
57499,147
57549,147
57599,147
57649,147
57699,147
57749,148
57799,148
57849,148
57899,148
57949,148
57999,148
58049,148
58099,148
58149,149
58199,149
58249,149
58299,149
58349,149
58399,149
58449,149
58499,149
58499,149
58549,150
58599,150
58649,150
58699,150
58749,150
58799,150
58849,150
58899,151
58949,151
58999,151
59049,151
59099,151
59149,151
59199,151
59249,151
59299,152
59349,152
59399,152
59449,152
59499,152
59549,152
59599,152
59649,152
59699,153
59749,153
59799,153
59849,153
59899,153
59949,153
59999,153
60049,153
60099,154
60149,154
60199,154
60249,154
60299,154
60349,154
60399,154
60449,154
60449,154
60499,155
60549,155
60599,155
60649,155
60699,155
60749,155
60799,155
60849,156
60899,156
60949,156
60999,156
61049,156
61099,156
61149,156
61199,156
61249,157
61299,157
61349,157
61399,157
61449,157
61499,157
61549,157
61599,157
61649,158
61699,158
61749,158
61799,158
61849,158
61899,158
61949,158
61999,158
62049,159
62099,159
62149,159
62199,159
62249,159
62299,159
62349,159
62399,159
62399,159
62449,160
62499,160
62549,160
62599,160
62649,160
62699,160
62749,160
62799,161
62849,161
62899,161
62949,161
62999,161
63049,161
63099,161
63149,161
63199,162
63249,162
63299,162
63349,162
63399,162
63449,162
63499,162
63549,162
63599,163
63649,163
63699,163
63749,163
63799,163
63849,163
63899,163
63949,163
63999,164
64049,164
64099,164
64149,164
64199,164
64249,164
64299,164
64349,164
64349,164
64399,165
64449,165
64499,165
64549,165
64599,165
64649,165
64699,165
64749,166
64799,166
64849,166
64899,166
64949,166
64999,166
65049,166
65099,166
65149,167
65199,167
65249,167
65299,167
65349,167
65399,167
65449,167
65499,167
65549,168
65599,168
65649,168
65699,168
65749,168
65799,168
65849,168
65899,168
65949,169
65999,169
66049,169
66099,169
66149,169
66199,169
66249,169
66299,169
66299,169
66349,170
66399,170
66449,170
66499,170
66549,170
66599,170
66649,170
66699,171
66749,171
66799,171
66849,171
66899,171
66949,171
66999,171
67049,171
67099,172
67149,172
67199,172
67249,172
67299,172
67349,172
67399,172
67449,172
67499,173
67549,173
67599,173
67649,173
67699,173
67749,173
67799,173
67849,173
67899,174
67949,174
67999,174
68049,174
68099,174
68149,174
68199,174
68249,174
68249,174
68299,175
68349,175
68399,175
68449,175
68499,175
68549,175
68599,175
68649,176
68699,176
68749,176
68799,176
68849,176
68899,176
68949,176
68999,176
69049,177
69099,177
69149,177
69199,177
69249,177
69299,177
69349,177
69399,177
69449,178
69499,178
69549,178
69599,178
69649,178
69699,178
69749,178
69799,178
69849,179
69899,179
69949,179
69999,179
70049,179
70099,179
70149,179
70199,179
70199,179
70249,180
70299,180
70349,180
70399,180
70449,180
70499,180
70549,180
70599,181
70649,181
70699,181
70749,181
70799,181
70849,181
70899,181
70949,181
70999,182
71049,182
71099,182
71149,182
71199,182
71249,182
71299,182
71349,182
71399,183
71449,183
71499,183
71549,183
71599,183
71649,183
71699,183
71749,183
71799,184
71849,184
71899,184
71949,184
71999,184
72049,184
72099,184
72149,184
72149,184
72199,185
72249,185
72299,185
72349,185
72399,185
72449,185
72499,185
72549,186
72599,186
72649,186
72699,186
72749,186
72799,186
72849,186
72899,186
72949,187
72999,187
73049,187
73099,187
73149,187
73199,187
73249,187
73299,187
73349,188
73399,188
73449,188
73499,188
73549,188
73599,188
73649,188
73699,188
73749,189
73799,189
73849,189
73899,189
73949,189
73999,189
74049,189
74099,189
74099,189
74149,190
74199,190
74249,190
74299,190
74349,190
74399,190
74449,190
74499,191
74549,191
74599,191
74649,191
74699,191
74749,191
74799,191
74849,191
74899,192
74949,192
74999,192
75049,192
75099,192
75149,192
75199,192
75249,192
75299,193
75349,193
75399,193
75449,193
75499,193
75549,193
75599,193
75649,193
75699,194
75749,194
75799,194
75849,194
75899,194
75949,194
75999,194
76049,194
76049,194
76099,195
76149,195
76199,195
76249,195
76299,195
76349,195
76399,195
76449,196
76499,196
76549,196
76599,196
76649,196
76699,196
76749,196
76799,196
76849,197
76899,197
76949,197
76999,197
77049,197
77099,197
77149,197
77199,197
77249,198
77299,198
77349,198
77399,198
77449,198
77499,198
77549,198
77599,198
77649,199
77699,199
77749,199
77799,199
77849,199
77899,199
77949,199
77999,199
77999,199
