step,kNN_accuracy
1949,33.9166069
3899,35.07649231
5849,38.30617142
7799,40.12598801
9749,42.54574585
11699,43.65563202
13649,45.68543243
15599,47.06529236
17549,48.68513107
19499,49.53504562
