step,kNN_accuracy
214,71.875
429,75.0
644,76.171875
859,78.125
1074,76.953125
1289,80.46875
1504,77.734375
1719,76.171875
1934,80.859375
2149,79.296875
2364,80.46875
2579,80.078125
2794,83.203125
3009,83.59375
3224,83.203125
3439,81.640625
3654,80.859375
3869,80.46875
4084,82.03125
4299,81.640625
