step,representation_std
49,0.9919549226760864
99,0.977151095867157
149,0.9625424146652222
199,0.9481498003005981
249,0.9339698553085327
299,0.919992208480835
349,0.9062049388885498
399,0.8926379680633545
449,0.8792545795440674
499,0.866097092628479
549,0.8531480431556702
599,0.8403916358947754
649,0.8277939558029175
699,0.815403938293457
749,0.8031954765319824
799,0.791181206703186
849,0.779333233833313
899,0.7676852941513062
949,0.7561773061752319
999,0.7448890805244446
1049,0.7337953448295593
1099,0.7228435277938843
1149,0.7120267152786255
1199,0.7013709545135498
1249,0.6908831596374512
1299,0.6806293725967407
1349,0.6704440116882324
1399,0.6604963541030884
1449,0.6506713628768921
1499,0.6409823298454285
1549,0.6314510107040405
1599,0.6221263408660889
1649,0.612981379032135
1699,0.6039561033248901
1749,0.595084547996521
1799,0.586317777633667
1849,0.5776873826980591
1899,0.5691131353378296
1949,0.560660183429718
1999,0.5524317026138306
2049,0.5443571209907532
2099,0.5364141464233398
2149,0.5285385847091675
2199,0.5207877159118652
2249,0.5131638050079346
2299,0.5055863261222839
2349,0.49827635288238525
2399,0.4910475015640259
2449,0.4839109480381012
2499,0.476878821849823
2549,0.4699331521987915
2599,0.4631063938140869
2649,0.4563490152359009
2699,0.44968801736831665
2749,0.4431608319282532
2799,0.43674546480178833
2849,0.43041539192199707
2899,0.42420145869255066
2949,0.4181177318096161
2999,0.41208797693252563
3049,0.4061047434806824
3099,0.40013307332992554
3149,0.394448459148407
3199,0.3888304829597473
3249,0.38332319259643555
3299,0.3778918981552124
3349,0.3725537657737732
3399,0.3672946095466614
3449,0.3620526194572449
3499,0.35674983263015747
3549,0.3517695665359497
3599,0.3469148874282837
3649,0.3419567048549652
3699,0.33709976077079773
3749,0.33231014013290405
3799,0.3276333212852478
3849,0.3228189945220947
3899,0.3177666664123535
3949,0.31326544284820557
3999,0.3091198801994324
4049,0.30408763885498047
4099,0.30021530389785767
4149,0.29612866044044495
4199,0.29207468032836914
4249,0.2879874110221863
4299,0.28400230407714844
4349,0.2801908850669861
4399,0.2759658396244049
4449,0.27107372879981995
4499,0.26781582832336426
4549,0.26328110694885254
4599,0.2607285976409912
4649,0.25685998797416687
4699,0.25283628702163696
4749,0.24896541237831116
4799,0.2465897798538208
4849,0.24259409308433533
4899,0.2399226278066635
4949,0.2363920509815216
4999,0.23281888663768768
5049,0.2305191159248352
5099,0.22640296816825867
5149,0.22368977963924408
5199,0.22058804333209991
5249,0.2158096432685852
5299,0.2136288583278656
5349,0.20835864543914795
5399,0.2076730728149414
5449,0.20487764477729797
5499,0.20155391097068787
5549,0.19644726812839508
5599,0.19506210088729858
5649,0.1903308629989624
5699,0.18780875205993652
5749,0.18635907769203186
5799,0.18326455354690552
5849,0.18066218495368958
5899,0.17846167087554932
5949,0.17538093030452728
5999,0.17045244574546814
6049,0.169428288936615
6099,0.16755487024784088
6149,0.16550186276435852
6199,0.16268667578697205
6249,0.16021201014518738
6299,0.15567976236343384
6349,0.15785083174705505
6399,0.1557035744190216
6449,0.1537257730960846
6499,0.15182963013648987
6549,0.1499984860420227
6599,0.14816607534885406
6649,0.14641404151916504
6699,0.14474555850028992
6749,0.14309531450271606
6799,0.14145874977111816
6849,0.13984213769435883
6899,0.13826489448547363
6949,0.13670280575752258
6999,0.13516312837600708
7049,0.13367238640785217
7099,0.13222981989383698
7149,0.13080351054668427
7199,0.12939830124378204
7249,0.1279914379119873
7299,0.12661486864089966
7349,0.12525585293769836
7399,0.12390308082103729
7449,0.12260758876800537
7499,0.12133844196796417
7549,0.12008897215127945
7599,0.11884167790412903
7649,0.1176130548119545
7699,0.11639545857906342
7749,0.11519084870815277
7799,0.113989919424057
7849,0.1128634437918663
7899,0.11174851655960083
7949,0.11064137518405914
7999,0.10954764485359192
8049,0.1084618866443634
8099,0.10738226771354675
8149,0.10631055384874344
8199,0.10525940358638763
8249,0.10425299406051636
8299,0.1032746210694313
8349,0.10229342430830002
8399,0.10129470378160477
8449,0.10034538805484772
8499,0.09940443187952042
8549,0.09843860566616058
8599,0.09753428399562836
8649,0.09663937985897064
8699,0.09574738144874573
8749,0.09489831328392029
8799,0.09402327239513397
8849,0.09317807853221893
8899,0.092326320707798
8949,0.0914854034781456
8999,0.09067489206790924
9049,0.08984855562448502
9099,0.08909405767917633
9149,0.08832953125238419
9199,0.08756113052368164
9249,0.08677253127098083
9299,0.08602087199687958
9349,0.08525195717811584
9399,0.08455410599708557
9449,0.08386126160621643
9499,0.0831751599907875
9549,0.08246583491563797
9599,0.0817917138338089
9649,0.0811220109462738
9699,0.08041281998157501
9749,0.07977597415447235
9799,0.07912180572748184
9849,0.07851119339466095
9899,0.07787460088729858
9949,0.07722751796245575
9999,0.07665938884019852
10049,0.07607153058052063
10099,0.07544279098510742
10149,0.07484889030456543
10199,0.07430320978164673
10249,0.07372867316007614
10299,0.07316333800554276
10349,0.07263804972171783
10399,0.07210571318864822
10449,0.0715378150343895
10499,0.07099774479866028
10549,0.07043608278036118
10599,0.06997326016426086
10649,0.0694446712732315
10699,0.06898801773786545
10749,0.06848330050706863
10799,0.06800900399684906
10849,0.06753236800432205
10899,0.06705211848020554
10949,0.06652480363845825
10999,0.06616516411304474
11049,0.06571832299232483
11099,0.06528357416391373
11149,0.06484083831310272
11199,0.06435085088014603
11249,0.06390562653541565
11299,0.06348717212677002
11349,0.06312677264213562
11399,0.06272611767053604
11449,0.06230366975069046
11499,0.061864353716373444
11549,0.06150656193494797
11599,0.06111934781074524
11649,0.06072978675365448
11699,0.060353390872478485
11749,0.06001010537147522
11799,0.05963200703263283
11849,0.05930723249912262
11899,0.05893723666667938
11949,0.058638833463191986
11999,0.05825457721948624
12049,0.05788848549127579
12099,0.057595156133174896
12149,0.057250089943408966
12199,0.05697926878929138
12249,0.05653170496225357
12299,0.05632975697517395
12349,0.055999044328927994
12399,0.05567319318652153
12449,0.05533244088292122
12499,0.05504264310002327
12549,0.054818205535411835
12599,0.05455920845270157
12649,0.05420048162341118
12699,0.05396893993020058
12749,0.053753986954689026
12799,0.053408510982990265
12849,0.05313577502965927
12899,0.05278993397951126
12949,0.05259077623486519
12999,0.052389293909072876
13049,0.052139148116111755
13099,0.051912158727645874
13149,0.05172388255596161
13199,0.05136542767286301
13249,0.05116390809416771
13299,0.050901830196380615
13349,0.05073492228984833
13399,0.05052444338798523
13449,0.05033808574080467
13499,0.04992176592350006
13549,0.04994462430477142
13599,0.04965980723500252
13649,0.049411892890930176
13699,0.049354031682014465
13749,0.04915498197078705
13799,0.04894649237394333
13849,0.04869428649544716
13899,0.04860325902700424
13949,0.04831365868449211
13999,0.048155128955841064
14049,0.048034705221652985
14099,0.047784943133592606
14149,0.047692783176898956
14199,0.047502923756837845
