step,kNN_accuracy
1949,26.627338409423828
3899,24.587541580200195
5849,23.84761619567871
7799,23.36766242980957
9749,23.74762535095215
11699,23.60763931274414
13649,23.717628479003906
15599,23.41765785217285
17549,23.487651824951172
19499,23.397659301757812
