step,kNN_accuracy
974,33.506649017333984
1949,33.35666275024414
2924,31.84681510925293
3899,32.79671859741211
4874,34.186580657958984
5849,36.5163459777832
6824,37.54624557495117
7799,39.036094665527344
8774,40.615936279296875
9749,41.135887145996094
