step,correlation
49,57.184837341308594
99,57.64305877685547
149,85.15982055664062
199,128.41380310058594
249,238.36521911621094
299,385.21044921875
349,633.0704345703125
399,838.4706420898438
449,964.4232788085938
499,1027.5400390625
549,1101.158935546875
599,1134.807861328125
649,1171.386962890625
699,1170.968017578125
749,1280.8016357421875
799,1197.9075927734375
849,1337.26611328125
899,1292.439208984375
949,1404.5396728515625
999,1446.30517578125
1049,1463.7064208984375
1099,1470.643798828125
1149,1495.8486328125
1199,1467.8306884765625
1249,1434.8419189453125
1299,1453.043212890625
1349,1403.3876953125
1399,1407.219482421875
1449,1437.7147216796875
1499,1427.67333984375
1549,1442.1075439453125
1599,1481.059814453125
1649,1419.068115234375
1699,1408.1578369140625
1749,1436.3013916015625
1799,1427.423828125
1849,1361.808837890625
1899,1408.4559326171875
1949,1435.97314453125
1999,1394.0570068359375
2049,1416.70361328125
2099,1391.0960693359375
2149,1414.308349609375
2199,1443.0870361328125
2249,1458.8004150390625
2299,1453.086669921875
2349,1445.4951171875
2399,1393.0130615234375
2449,1427.864013671875
2499,1414.91845703125
2549,1360.3193359375
2599,1363.0107421875
2649,1369.9716796875
2699,1354.84619140625
2749,1365.8934326171875
2799,1336.4921875
2849,1355.7225341796875
2899,1387.76806640625
2949,1354.68408203125
2999,1393.662353515625
3049,1336.323486328125
3099,1364.4617919921875
3149,1261.034423828125
3199,1403.7861328125
3249,1287.2252197265625
3299,1296.04833984375
3349,1343.104736328125
3399,1303.95751953125
3449,1323.80419921875
3499,1375.423095703125
3549,1320.3326416015625
3599,1340.0830078125
3649,1336.9552001953125
3699,1295.4825439453125
3749,1289.25830078125
3799,1266.0494384765625
3849,1289.855712890625
3899,1293.7701416015625
3949,1331.3765869140625
3999,1179.65087890625
4049,1227.814208984375
4099,1277.7257080078125
4149,1212.9990234375
4199,1240.8330078125
4249,1212.948974609375
4299,1177.426025390625
4349,1244.16357421875
4399,1142.536376953125
4449,1156.045654296875
4499,1230.856689453125
4549,1174.7811279296875
4599,1097.88623046875
