step,kNN_accuracy
1949,32.24677276611328
3899,33.95660400390625
5849,33.596641540527344
7799,33.20668029785156
9749,36.4963493347168
11699,38.7661247253418
13649,41.28587341308594
15599,42.365760803222656
17549,43.48564910888672
19499,44.64553451538086
