step,view_variance
49,0.8237645626068115
99,0.8174719214439392
149,0.6784473657608032
199,0.5937524437904358
249,0.5134135484695435
299,0.46613457798957825
349,0.39613959193229675
399,0.3458552062511444
449,0.29208728671073914
499,0.2745562791824341
549,0.24228598177433014
599,0.20717112720012665
649,0.19688455760478973
699,0.16745902597904205
749,0.14057420194149017
799,0.13515795767307281
849,0.12385840713977814
899,0.11146699637174606
949,0.10242603719234467
999,0.08906398713588715
1049,0.0895582064986229
1099,0.0817004144191742
1149,0.07521937042474747
1199,0.06564229726791382
1249,0.05977364256978035
1299,0.06033904850482941
1349,0.05680769681930542
1399,0.05194495990872383
1449,0.04810188338160515
1499,0.04782331734895706
1549,0.044854674488306046
1599,0.04112301394343376
1649,0.04271140322089195
1699,0.0412764810025692
1749,0.0376276820898056
1799,0.03778894245624542
1849,0.035926517099142075
1899,0.03550374135375023
1949,0.03395688161253929
1999,0.034264083951711655
2049,0.033829886466264725
2099,0.03136007860302925
2149,0.03355789929628372
2199,0.03256111219525337
2249,0.03307666629552841
2299,0.03168490156531334
2349,0.03227673098444939
2399,0.03295675292611122
