step,kNN_accuracy
7809,34.81651688
15619,33.71662903
23429,35.99640274
31239,38.76612473
39049,40.67593384
46859,42.09579086
54669,43.19567871
62479,44.06559372
70289,45.33546448
78099,45.97540283
