step,correlation
49,641.2957763671875
99,313.24200439453125
149,112.3298568725586
199,30.23464584350586
249,14.56432056427002
299,7.183754920959473
349,2.911458730697632
399,1.1659889221191406
449,0.5032328963279724
499,0.23354028165340424
549,0.11566601693630219
599,0.05964731425046921
649,0.05445246770977974
699,0.03055088222026825
749,0.01717269979417324
799,0.014791196212172508
849,0.011022714897990227
899,0.00804038718342781
949,0.00691616628319025
999,0.006268436089158058
1049,0.005955617409199476
1099,0.005755800753831863
1149,0.0057873972691595554
1199,0.005725972354412079
