step,correlation
49,1028.3575439453125
99,950.7745361328125
149,826.0176391601562
199,581.31787109375
249,549.932861328125
299,407.1245422363281
349,363.1917724609375
399,281.3418273925781
449,264.27923583984375
499,243.046142578125
549,235.24612426757812
599,212.42379760742188
649,153.89569091796875
699,138.28753662109375
749,131.18991088867188
799,121.64976501464844
849,114.37525939941406
899,106.24821472167969
949,95.72564697265625
999,84.22697448730469
1049,73.8944320678711
1099,67.35116577148438
1149,60.69845962524414
1199,55.72025680541992
1249,45.562007904052734
1299,43.90110778808594
1349,42.14295196533203
1399,36.281105041503906
1449,33.24053192138672
1499,29.30169105529785
1549,27.62373161315918
1599,23.9721736907959
1649,22.781757354736328
1699,21.483558654785156
1749,18.966777801513672
1799,17.271419525146484
1849,15.652033805847168
1899,14.504287719726562
1949,13.505180358886719
1999,12.871101379394531
2049,11.683460235595703
2099,10.787881851196289
2149,9.813480377197266
2199,8.80031967163086
2249,8.056558609008789
2299,7.530830383300781
2349,6.899616241455078
2399,6.440070152282715
2449,5.872380256652832
2499,5.454495429992676
2549,5.0631818771362305
2599,4.613619327545166
2649,4.275319576263428
2699,4.006057262420654
2749,3.62870717048645
2799,3.2386937141418457
2849,3.1130025386810303
2899,2.862873077392578
2949,2.628990888595581
2999,2.3586442470550537
3049,2.219339370727539
3099,2.049995183944702
3149,1.8803558349609375
3199,1.7174683809280396
3249,1.6083948612213135
3299,1.5305020809173584
3349,1.3866692781448364
3399,1.3228225708007812
3449,1.2145774364471436
3499,1.1883137226104736
3549,1.112868309020996
3599,1.0544650554656982
3649,0.9684606790542603
3699,0.8989540934562683
3749,0.866573691368103
3799,0.8076369762420654
3849,0.7548667788505554
3899,0.7343462705612183
3949,0.6768172383308411
3999,0.639893114566803
4049,0.619767427444458
4099,0.6040340662002563
4149,0.5585225820541382
4199,0.5377523899078369
4249,0.5261064767837524
4299,0.46509748697280884
4349,0.452614426612854
4399,0.44930675625801086
4449,0.4253075122833252
4499,0.3990703821182251
4549,0.3844868540763855
4599,0.35990071296691895
4649,0.35157346725463867
4699,0.34253889322280884
4749,0.32827502489089966
4799,0.320731520652771
4849,0.3037188947200775
4899,0.2902791500091553
4949,0.27977287769317627
4999,0.26270145177841187
5049,0.25572681427001953
5099,0.25551584362983704
5149,0.24512788653373718
5199,0.22882744669914246
5249,0.21550098061561584
5299,0.21515491604804993
5349,0.2101910561323166
5399,0.2074359655380249
5449,0.1972786784172058
5499,0.18824663758277893
5549,0.18182504177093506
5599,0.18281224370002747
5649,0.17618943750858307
5699,0.16461452841758728
5749,0.1663302481174469
5799,0.1591353714466095
5849,0.15771836042404175
5899,0.1508578211069107
5949,0.14834624528884888
5999,0.14670294523239136
6049,0.145570307970047
6099,0.13433827459812164
6149,0.13347946107387543
6199,0.13083887100219727
6249,0.1294417530298233
6299,0.130080908536911
6349,0.12373726814985275
6399,0.1193699985742569
6449,0.11805084347724915
6499,0.11718274652957916
6549,0.11546169966459274
6599,0.11009816825389862
6649,0.1082143783569336
6699,0.11001378297805786
6749,0.10625705868005753
6799,0.10467489063739777
6849,0.10217209160327911
6899,0.10310550034046173
6949,0.10040336847305298
6999,0.09685593843460083
7049,0.09605386108160019
7099,0.09529287368059158
7149,0.09356342256069183
7199,0.09034609794616699
7249,0.09217505156993866
7299,0.08942626416683197
7349,0.09077246487140656
7399,0.08646787703037262
7449,0.08549723029136658
7499,0.08659826219081879
7549,0.08303800225257874
7599,0.08436925709247589
7649,0.08385603874921799
7699,0.08256548643112183
7749,0.0800405889749527
7799,0.07925089448690414
7849,0.08172643184661865
7899,0.07900339365005493
7949,0.07853922247886658
7999,0.078361377120018
8049,0.07515767961740494
8099,0.07597094774246216
8149,0.07847853004932404
8199,0.07640570402145386
8249,0.07509546726942062
8299,0.07729604840278625
8349,0.07619672268629074
8399,0.07274354994297028
8449,0.07410496473312378
8499,0.07157488167285919
8549,0.07370533049106598
8599,0.07399708777666092
8649,0.07402630150318146
8699,0.07275526970624924
8749,0.07263781130313873
8799,0.07176445424556732
8849,0.072301484644413
8899,0.07411537319421768
8949,0.07398629188537598
8999,0.07009456306695938
9049,0.0734085738658905
9099,0.06790150701999664
9149,0.07090488821268082
9199,0.07167336344718933
9249,0.07034850120544434
9299,0.07118228077888489
9349,0.07225331664085388
9399,0.07148706912994385
9449,0.06853720545768738
9499,0.07239168882369995
9549,0.07059493660926819
9599,0.07109755277633667
9649,0.06996993720531464
9699,0.07109656929969788
9749,0.07181201875209808
