step,kNN_accuracy
974,42.47574996948242
1949,46.17538070678711
2924,47.645233154296875
3899,49.21508026123047
4874,50.61494064331055
5849,52.5947380065918
6824,53.76462173461914
7799,55.8944091796875
8774,56.714324951171875
9749,57.16427993774414
