step,Cor_batch_ik_10
49,0.6919143199920654
99,0.7315676212310791
149,0.7021836042404175
199,0.8014615774154663
249,0.75603187084198
299,0.7499256134033203
349,0.7086281776428223
399,0.67796391248703
449,0.6468614339828491
499,0.684539794921875
549,0.7342990636825562
599,0.7025076150894165
649,0.6971139907836914
699,0.7242678999900818
749,0.6966913938522339
799,0.6727117300033569
849,0.7167676687240601
899,0.6824038028717041
949,0.6513036489486694
999,0.6521410942077637
1049,0.6255566477775574
1099,0.6609483957290649
1149,0.6081972122192383
1199,0.6472986936569214
1249,0.616548478603363
1299,0.6568592190742493
1349,0.6150259971618652
1399,0.6152952909469604
1449,0.6096028089523315
1499,0.5925251245498657
1549,0.5634658336639404
1599,0.5531939268112183
1649,0.5473995804786682
1699,0.5758261680603027
1749,0.5000103116035461
1799,0.46666690707206726
1849,0.44549334049224854
1899,0.5075615644454956
1949,0.4509774446487427
1999,0.43519076704978943
2049,0.40966883301734924
2099,0.37264078855514526
2149,0.3624115288257599
2199,0.39541614055633545
2249,0.377498596906662
2299,0.39951181411743164
2349,0.3951711654663086
2399,0.35401254892349243
2449,0.37023288011550903
2499,0.3222963213920593
2549,0.3273847699165344
2599,0.3306969404220581
2649,0.31678521633148193
2699,0.3324650526046753
2749,0.3046717047691345
2799,0.3160324692726135
2849,0.3586084544658661
2899,0.3170180320739746
2949,0.2858743667602539
2999,0.32174038887023926
3049,0.2960859537124634
3099,0.3240175247192383
3149,0.3109375238418579
3199,0.32008594274520874
3249,0.31275421380996704
3299,0.3014220893383026
3349,0.2952426075935364
3399,0.32559049129486084
3449,0.29184818267822266
3499,0.29155126214027405
3549,0.3112483620643616
3599,0.28850725293159485
3649,0.29022127389907837
3699,0.2813856601715088
3749,0.301881343126297
3799,0.3043081760406494
3849,0.28999045491218567
3899,0.2736763656139374
3949,0.2914607524871826
3999,0.27828872203826904
4049,0.2696549594402313
4099,0.2683677077293396
4149,0.26308029890060425
4199,0.2886209785938263
4249,0.26346495747566223
4299,0.26486217975616455
4349,0.27378594875335693
4399,0.259540319442749
4449,0.27916252613067627
4499,0.26505541801452637
4549,0.24800558388233185
4599,0.2524375915527344
4649,0.2729695737361908
4699,0.24562659859657288
4749,0.2530425190925598
4799,0.26734447479248047
4849,0.25745490193367004
4899,0.24086035788059235
4949,0.24780115485191345
4999,0.2740129828453064
5049,0.23503397405147552
5099,0.24427926540374756
5149,0.24245095252990723
5199,0.23227789998054504
5249,0.25345444679260254
5299,0.23573434352874756
5349,0.2455165535211563
5399,0.23611071705818176
5449,0.2295527458190918
5499,0.2368752360343933
5549,0.2249477207660675
5599,0.23176676034927368
5649,0.22707736492156982
5699,0.23619848489761353
5749,0.2346557229757309
5799,0.2293238639831543
5849,0.23486247658729553
5899,0.21921734511852264
5949,0.22347190976142883
5999,0.234103724360466
6049,0.22614610195159912
6099,0.22615990042686462
6149,0.22748665511608124
6199,0.22187313437461853
6249,0.22996149957180023
6299,0.23260152339935303
6349,0.2284955382347107
6399,0.2198050618171692
6449,0.2287217080593109
6499,0.22267389297485352
6549,0.22115522623062134
6599,0.21922153234481812
6649,0.2173229604959488
6699,0.21987691521644592
6749,0.22371640801429749
6799,0.23162859678268433
6849,0.2165139615535736
6899,0.22422119975090027
6949,0.2187819927930832
6999,0.22974944114685059
7049,0.22030521929264069
7099,0.2173711061477661
7149,0.22838592529296875
7199,0.2288142442703247
7249,0.21982109546661377
7299,0.2203497290611267
7349,0.22086644172668457
7399,0.23333647847175598
7449,0.2302025854587555
7499,0.21742534637451172
7549,0.23424677550792694
7599,0.23667065799236298
7649,0.23489828407764435
7699,0.23283076286315918
7749,0.22519640624523163
7799,0.22508054971694946
7849,0.2227645367383957
7899,0.22626960277557373
7949,0.22103574872016907
7999,0.2251380980014801
8049,0.22052046656608582
8099,0.22250929474830627
8149,0.22151228785514832
8199,0.21358418464660645
8249,0.2175000011920929
8299,0.21619799733161926
8349,0.2167821228504181
8399,0.21627622842788696
8449,0.22323626279830933
8499,0.225863978266716
8549,0.22606080770492554
8599,0.22361625730991364
8649,0.2211892157793045
8699,0.22199884057044983
8749,0.22230863571166992
8799,0.22125157713890076
8849,0.2171318084001541
8899,0.22028948366641998
8949,0.21690502762794495
8999,0.21672314405441284
9049,0.21564710140228271
9099,0.21852518618106842
9149,0.21439442038536072
9199,0.21704399585723877
9249,0.21986952424049377
9299,0.21847178041934967
9349,0.2198808193206787
9399,0.2210264354944229
9449,0.2168525606393814
9499,0.22081220149993896
9549,0.2178630232810974
9599,0.21809831261634827
9649,0.2183464914560318
9699,0.2164084017276764
9749,0.21646569669246674
