step,kNN_accuracy
974,40.875911712646484
1949,45.235477447509766
2924,50.49494934082031
3899,54.584537506103516
4874,58.34416580200195
5849,62.673728942871094
6824,65.69343566894531
7799,67.01329803466797
8774,68.19317626953125
9749,68.83312225341797
