step,representation_std
49,0.4635654389858246
99,0.47164806723594666
149,0.4768350124359131
199,0.5147119164466858
249,0.5688275098800659
299,0.6071823835372925
349,0.6606417298316956
399,0.7248817086219788
449,0.7821242809295654
499,0.8163750171661377
549,0.8729907274246216
599,0.9337575435638428
649,1.0050297975540161
699,1.0873222351074219
749,1.1171809434890747
799,1.1817355155944824
849,1.2578784227371216
899,1.314275860786438
949,1.3878589868545532
999,1.459222674369812
1049,1.5374702215194702
1099,1.6065304279327393
1149,1.631853699684143
1199,1.7300140857696533
1249,1.7973575592041016
1299,1.8458051681518555
1349,1.9204288721084595
1399,2.0007524490356445
1449,2.021069049835205
1499,2.0926990509033203
1549,2.144465208053589
1599,2.1825122833251953
1649,2.2348098754882812
1699,2.315624952316284
1749,2.352898120880127
1799,2.384810447692871
1849,2.437385082244873
1899,2.4792091846466064
1949,2.5158865451812744
1999,2.567314863204956
2049,2.6255476474761963
2099,2.665945291519165
2149,2.7050161361694336
2199,2.716233253479004
2249,2.7726356983184814
2299,2.765667200088501
2349,2.8452353477478027
2399,2.8753347396850586
2449,2.9235057830810547
2499,2.9330344200134277
2549,2.9725849628448486
2599,3.038574695587158
2649,3.060206413269043
2699,3.1054134368896484
2749,3.1284940242767334
2799,3.1776347160339355
2849,3.2075862884521484
2899,3.2768118381500244
2949,3.2768235206604004
2999,3.323706865310669
3049,3.3696327209472656
3099,3.412607431411743
3149,3.429732322692871
3199,3.466768503189087
3249,3.519209623336792
3299,3.541351318359375
3349,3.534766912460327
3399,3.601422071456909
3449,3.620699644088745
3499,3.646544933319092
3549,3.638597249984741
3599,3.708547830581665
3649,3.7118711471557617
3699,3.7775299549102783
3749,3.797271966934204
3799,3.8189501762390137
3849,3.8511083126068115
3899,3.865100383758545
3949,3.9083237648010254
3999,3.919813871383667
4049,3.9642364978790283
4099,4.036231517791748
4149,4.004631996154785
4199,4.043586254119873
4249,4.033890724182129
4299,4.076126575469971
4349,4.152344226837158
4399,4.145919322967529
4449,4.1847734451293945
4499,4.231289386749268
4549,4.278733253479004
4599,4.284625053405762
4649,4.29118013381958
4699,4.345189571380615
4749,4.3934478759765625
4799,4.45497465133667
4849,4.414895057678223
4899,4.462728500366211
4949,4.488169193267822
4999,4.540330410003662
5049,4.551824569702148
5099,4.561045169830322
5149,4.59860372543335
5199,4.598545074462891
5249,4.662621974945068
5299,4.692267894744873
5349,4.677457809448242
5399,4.751457214355469
5449,4.7907233238220215
5499,4.774125099182129
5549,4.807063579559326
5599,4.850494384765625
5649,4.839469909667969
5699,4.8861236572265625
5749,4.923026084899902
5799,4.94010066986084
5849,4.959972381591797
5899,4.936906814575195
5949,5.005897521972656
5999,4.99399471282959
6049,5.035630702972412
6099,5.101947784423828
6149,5.129161834716797
6199,5.118744373321533
6249,5.1472272872924805
6299,5.17808723449707
6349,5.173395156860352
6399,5.2516913414001465
6449,5.260454177856445
6499,5.300341606140137
6549,5.30483341217041
6599,5.354391574859619
6649,5.366458892822266
6699,5.411810874938965
6749,5.352121353149414
6799,5.4609599113464355
6849,5.457774639129639
6899,5.460536003112793
6949,5.5118303298950195
6999,5.563046932220459
7049,5.586190223693848
7099,5.546977519989014
7149,5.578271389007568
7199,5.6483869552612305
