step,train_loss
49,797.0728759765625
99,707.8076171875
149,613.3260498046875
199,608.5272827148438
249,538.9906616210938
299,552.6451416015625
349,495.8482360839844
399,522.2839965820312
449,524.5953979492188
499,479.7386474609375
549,502.9449462890625
599,498.6243896484375
649,455.9668884277344
699,442.7777099609375
749,451.1158447265625
799,457.610595703125
849,448.8182373046875
899,467.11920166015625
949,436.78106689453125
999,439.82666015625
1049,429.24810791015625
1099,397.4442443847656
1149,461.22003173828125
1199,400.29705810546875
1249,400.8780517578125
1299,401.6031494140625
1349,415.1748352050781
1399,394.79443359375
1449,371.9975891113281
1499,400.78546142578125
1549,400.2955322265625
1599,412.68939208984375
1649,390.57476806640625
1699,396.0594482421875
1749,374.356201171875
1799,368.2901611328125
1849,403.97894287109375
1899,362.84820556640625
1949,390.8336181640625
1999,359.37139892578125
2049,387.05926513671875
2099,366.252685546875
2149,351.91082763671875
2199,385.28857421875
2249,323.869384765625
2299,385.0901184082031
2349,335.39593505859375
2399,314.18719482421875
2449,326.1006164550781
2499,335.6816101074219
2549,339.59820556640625
2599,346.4176940917969
2649,345.23931884765625
2699,361.5477600097656
2749,342.25738525390625
2799,339.33447265625
2849,314.03240966796875
2899,317.8824462890625
2949,326.189697265625
2999,322.933349609375
3049,327.5478820800781
3099,339.18695068359375
3149,326.6183776855469
3199,342.65899658203125
3249,329.5823974609375
3299,345.57781982421875
3349,332.7705383300781
3399,315.8524169921875
3449,343.0067443847656
3499,361.37506103515625
3549,319.7271728515625
3599,341.00042724609375
3649,327.74249267578125
3699,314.2721862792969
3749,322.8908996582031
3799,320.25616455078125
3849,311.29205322265625
3899,294.3999328613281
3949,293.66119384765625
3999,326.0733642578125
4049,305.1532897949219
4099,313.9490661621094
4149,328.6898193359375
4199,308.09576416015625
4249,325.66046142578125
4299,319.85137939453125
4349,294.4105224609375
4399,307.1999816894531
4449,321.2657470703125
4499,296.61688232421875
4549,361.3721008300781
4599,326.5732421875
4649,302.5826416015625
4699,315.0280456542969
4749,311.2615966796875
4799,293.40753173828125
4849,289.09906005859375
4899,340.4696044921875
4949,299.06683349609375
4999,299.98394775390625
5049,291.3284912109375
5099,276.379150390625
5149,302.79876708984375
5199,286.70440673828125
5249,300.15277099609375
5299,339.8518981933594
5349,302.8202209472656
5399,295.4453430175781
5449,283.3529968261719
5499,297.21649169921875
5549,295.64349365234375
5599,304.1125183105469
5649,296.30438232421875
5699,315.5867919921875
5749,291.083984375
5799,296.44097900390625
5849,309.21295166015625
5899,284.56201171875
5949,280.7130126953125
5999,309.1397705078125
6049,256.47430419921875
6099,300.104248046875
6149,290.3067626953125
6199,291.78240966796875
6249,298.57073974609375
6299,303.91790771484375
6349,271.26995849609375
6399,268.19598388671875
6449,282.64947509765625
6499,282.33984375
6549,271.0252380371094
6599,309.49530029296875
6649,286.90533447265625
6699,269.8245544433594
6749,296.5304260253906
6799,293.008056640625
6849,287.1935729980469
6899,274.86102294921875
6949,280.888427734375
6999,278.9110107421875
7049,272.60479736328125
7099,269.5157775878906
7149,283.40472412109375
7199,304.67572021484375
7249,275.07159423828125
7299,268.4316101074219
7349,267.72760009765625
7399,281.29437255859375
7449,266.71875
7499,257.63641357421875
7549,279.88775634765625
7599,282.8707275390625
7649,289.7199401855469
7699,265.70526123046875
7749,267.53497314453125
7799,256.8212890625
7849,256.8880920410156
7899,290.992431640625
7949,260.57928466796875
7999,278.74432373046875
8049,273.83062744140625
8099,282.13922119140625
8149,284.41680908203125
8199,267.2038879394531
