step,representation_std
49,0.9919288158416748
99,0.9771376252174377
149,0.9625507593154907
199,0.9481804370880127
249,0.9340249300003052
299,0.9200805425643921
349,0.906343936920166
399,0.8928220272064209
449,0.8795452117919922
499,0.8664650917053223
549,0.8535801768302917
599,0.8408860564231873
649,0.8283816576004028
699,0.8160615563392639
749,0.8039256930351257
799,0.792023777961731
849,0.7803835868835449
899,0.7689147591590881
949,0.757614016532898
999,0.746479868888855
1049,0.735508918762207
1099,0.7246993780136108
1149,0.7140490412712097
1199,0.7036739587783813
1249,0.6935354471206665
1299,0.6835421323776245
1349,0.6736945509910583
1399,0.6639871597290039
1449,0.6544191837310791
1499,0.6449912786483765
1549,0.6356971263885498
1599,0.626735508441925
1649,0.6179540157318115
1699,0.6092962026596069
1749,0.6007593274116516
1799,0.5923417806625366
1849,0.584041953086853
1899,0.5758589506149292
1949,0.5677906274795532
1999,0.5601127743721008
2049,0.5525441765785217
2099,0.545077919960022
2149,0.5377132892608643
2199,0.5304485559463501
2249,0.5232802629470825
2299,0.5162093639373779
2349,0.5092915892601013
2399,0.5027132630348206
2449,0.4962178170681
2499,0.48980990052223206
2549,0.483482301235199
2599,0.4772384762763977
2649,0.47106969356536865
2699,0.46498680114746094
2749,0.45910143852233887
2799,0.45348191261291504
2849,0.4479324519634247
2899,0.4424501955509186
2949,0.43703708052635193
2999,0.4316904544830322
3049,0.4264053404331207
3099,0.42118895053863525
3149,0.41621628403663635
3199,0.4114380180835724
3249,0.4067157506942749
3299,0.4020400941371918
3349,0.39742356538772583
3399,0.39286375045776367
3449,0.3883511424064636
3499,0.3838917315006256
3549,0.379727840423584
3599,0.375680148601532
3649,0.3716714382171631
3699,0.36770498752593994
3749,0.36378616094589233
3799,0.3599005341529846
3849,0.35606518387794495
3899,0.3522679805755615
3949,0.3488139510154724
3999,0.34539204835891724
4049,0.34200772643089294
4099,0.3386579155921936
4149,0.3353467583656311
4199,0.3320540487766266
4249,0.3288041353225708
4299,0.3256351351737976
4349,0.3227396011352539
4399,0.31986939907073975
4449,0.31702902913093567
4499,0.3142073154449463
4549,0.31140953302383423
4599,0.3086432218551636
4649,0.30590298771858215
4699,0.30328649282455444
4749,0.300870418548584
4799,0.2984793782234192
4849,0.29609787464141846
4899,0.293742299079895
4949,0.29140210151672363
4999,0.28908485174179077
5049,0.28678035736083984
5099,0.28465667366981506
5149,0.2826502323150635
5199,0.2806677222251892
5249,0.2786911725997925
5299,0.27673453092575073
5349,0.27478674054145813
5399,0.2728610038757324
5449,0.2709427773952484
5499,0.2692337930202484
5549,0.26759105920791626
5599,0.2659633159637451
5649,0.2643403112888336
5699,0.26272088289260864
5749,0.2611192464828491
5799,0.25953230261802673
5849,0.25794658064842224
5899,0.2565964460372925
5949,0.2552737593650818
5999,0.253945529460907
6049,0.2526235580444336
6099,0.2513135075569153
6149,0.2500126361846924
6199,0.24871966242790222
6249,0.24746070802211761
6299,0.2464008331298828
6349,0.2453334927558899
6399,0.24426861107349396
6449,0.2432170808315277
6499,0.2421673983335495
6549,0.24112607538700104
6599,0.24007706344127655
6649,0.23911532759666443
6699,0.23828546702861786
6749,0.23744964599609375
6799,0.23661372065544128
6849,0.23579689860343933
6899,0.23496384918689728
6949,0.23414818942546844
6999,0.23332533240318298
7049,0.23261995613574982
7099,0.2319905310869217
7149,0.23134875297546387
7199,0.23071768879890442
7249,0.23009000718593597
7299,0.22946330904960632
7349,0.2288331389427185
7399,0.2282075136899948
7449,0.22771023213863373
7499,0.22724002599716187
7549,0.22677850723266602
7599,0.22631631791591644
7649,0.22585442662239075
7699,0.225383922457695
7749,0.22493195533752441
7799,0.22447451949119568
7849,0.22414928674697876
7899,0.22382278740406036
7949,0.2234988808631897
7999,0.22317978739738464
8049,0.22285979986190796
8099,0.2225373536348343
8149,0.2222118079662323
8199,0.22192636132240295
8249,0.2217029333114624
8299,0.22149884700775146
8349,0.22128969430923462
8399,0.22109556198120117
8449,0.2208825945854187
8499,0.2206798791885376
8549,0.22046324610710144
8599,0.22029657661914825
8649,0.2201867699623108
8699,0.22006161510944366
8749,0.21994870901107788
8799,0.21982493996620178
8849,0.21971480548381805
8899,0.21960051357746124
8949,0.21947389841079712
8999,0.21939539909362793
9049,0.21935874223709106
9099,0.21929867565631866
9149,0.21923722326755524
9199,0.2191900610923767
9249,0.21913853287696838
9299,0.21908819675445557
9349,0.21903333067893982
9399,0.21900992095470428
9449,0.21900276839733124
9499,0.21898655593395233
9549,0.21898046135902405
9599,0.21896442770957947
9649,0.21895524859428406
9699,0.2189391851425171
9749,0.2189229428768158
