step,correlation
49,116.61062622070312
99,106.19279479980469
149,97.60248565673828
199,92.75897216796875
249,85.34884643554688
299,79.44265747070312
349,77.03040313720703
399,72.19741821289062
449,64.44187927246094
499,60.262733459472656
549,56.355857849121094
599,54.15257263183594
649,50.821678161621094
699,48.545204162597656
749,44.2132453918457
799,41.42178726196289
849,38.8780517578125
899,36.032432556152344
949,34.788536071777344
999,32.13916015625
1049,30.5632381439209
1099,28.149614334106445
1149,26.278125762939453
1199,25.36313247680664
1249,23.70087242126465
1299,22.546642303466797
1349,20.379568099975586
1399,19.535968780517578
1449,18.740827560424805
1499,17.59673309326172
1549,16.547401428222656
1599,15.552055358886719
1649,14.60007095336914
1699,13.73875617980957
1749,12.926271438598633
1799,11.927606582641602
1849,11.424631118774414
1899,10.78674030303955
1949,10.250274658203125
1999,9.658329010009766
2049,9.17210865020752
2099,8.58323860168457
2149,8.114356994628906
2199,7.644890785217285
2249,7.259346961975098
2299,6.897994041442871
2349,6.394095420837402
2399,6.162561893463135
2449,5.821961402893066
2499,5.3614068031311035
2549,5.2231903076171875
2599,4.99307918548584
2649,4.669950485229492
2699,4.343263149261475
2749,4.238207817077637
2799,3.9564366340637207
2849,3.8004798889160156
2899,3.6799588203430176
2949,3.435469150543213
2999,3.257997989654541
3049,3.106239080429077
3099,2.9120638370513916
3149,2.810985565185547
3199,2.612194538116455
3249,2.5286920070648193
3299,2.4307610988616943
3349,2.3254752159118652
3399,2.1850435733795166
3449,2.097151279449463
3499,1.9609594345092773
3549,1.9199473857879639
3599,1.805381417274475
3649,1.7562557458877563
3699,1.6950702667236328
3749,1.5993990898132324
3799,1.5091001987457275
3849,1.4266409873962402
3899,1.3585820198059082
3949,1.2911832332611084
3999,1.2733078002929688
4049,1.2061941623687744
4099,1.1396527290344238
4149,1.1016333103179932
4199,1.0728185176849365
4249,1.055959701538086
4299,0.996274471282959
4349,0.9365500807762146
4399,0.9312729835510254
4449,0.8758372068405151
4499,0.852858304977417
4549,0.8342850208282471
4599,0.7939202785491943
4649,0.7565546035766602
4699,0.739878237247467
4749,0.6984584927558899
4799,0.6785492300987244
4849,0.659573495388031
4899,0.6216667890548706
4949,0.6266455054283142
4999,0.6024444103240967
5049,0.5749953985214233
5099,0.557671070098877
5149,0.5403299331665039
5199,0.5252377986907959
5249,0.5149599313735962
5299,0.49172335863113403
5349,0.4859254062175751
5399,0.47611314058303833
5449,0.45212578773498535
5499,0.4396679997444153
5549,0.4310511648654938
5599,0.4160076975822449
5649,0.40403005480766296
5699,0.403882771730423
5749,0.3831963539123535
5799,0.3712843060493469
5849,0.36945250630378723
5899,0.35938429832458496
5949,0.342409610748291
5999,0.3378779888153076
6049,0.33149147033691406
6099,0.3288649320602417
6149,0.32526418566703796
6199,0.31152987480163574
6249,0.3077557384967804
6299,0.3005920648574829
6349,0.2943780720233917
6399,0.29525065422058105
6449,0.2817777991294861
6499,0.27750465273857117
6549,0.27431750297546387
6599,0.2707175612449646
6649,0.26182663440704346
6699,0.2500181198120117
6749,0.25575846433639526
6799,0.25817835330963135
6849,0.24627558887004852
6899,0.24731788039207458
6949,0.24307768046855927
6999,0.24374833703041077
7049,0.23026767373085022
7099,0.23075275123119354
7149,0.22852745652198792
7199,0.22095751762390137
7249,0.2168843150138855
7299,0.21966290473937988
7349,0.21581615507602692
7399,0.21717052161693573
7449,0.2080383449792862
7499,0.2121383249759674
7549,0.2062487006187439
7599,0.20211461186408997
7649,0.20251747965812683
7699,0.20204399526119232
7749,0.2019663155078888
7799,0.19815635681152344
7849,0.19271720945835114
7899,0.19466069340705872
7949,0.1926123946905136
7999,0.19288310408592224
8049,0.19049862027168274
8099,0.18897874653339386
8149,0.19022539258003235
8199,0.1877771019935608
8249,0.19196683168411255
8299,0.18489480018615723
8349,0.1844368278980255
8399,0.1792704463005066
8449,0.18410328030586243
8499,0.18012230098247528
8549,0.1864849030971527
8599,0.17867466807365417
8649,0.17739561200141907
8699,0.17933371663093567
8749,0.17750142514705658
8799,0.18140169978141785
8849,0.18050891160964966
8899,0.1778154969215393
8949,0.17699316143989563
8999,0.1800035536289215
9049,0.17244955897331238
9099,0.1751602739095688
9149,0.17966264486312866
9199,0.17771901190280914
9249,0.17897844314575195
9299,0.17475773394107819
9349,0.17521366477012634
9399,0.17952512204647064
9449,0.17331966757774353
9499,0.17514443397521973
9549,0.17490121722221375
9599,0.17591822147369385
9649,0.17432884871959686
9699,0.17435023188591003
9749,0.17417193949222565
