step,kNN_accuracy
974,90.43095397949219
1949,88.2311782836914
2924,86.34136199951172
3899,84.76152038574219
4874,78.37216186523438
5849,73.10269165039062
6824,67.74322509765625
7799,63.78362274169922
8774,61.253875732421875
9749,60.67393493652344
