step,Cor_feature_ij_01_emb
49,0.19720616936683655
99,0.17347919940948486
149,0.1944316327571869
199,0.19109931588172913
249,0.18908682465553284
299,0.18137407302856445
349,0.19527608156204224
399,0.17823949456214905
449,0.1825275719165802
499,0.1792607605457306
549,0.1841735541820526
599,0.1736600548028946
649,0.17538027465343475
699,0.1850912868976593
749,0.17993035912513733
799,0.1762290596961975
849,0.1767602562904358
899,0.1750379055738449
949,0.17744088172912598
999,0.18600012362003326
1049,0.18991628289222717
1099,0.18543411791324615
1149,0.16424894332885742
1199,0.17680004239082336
1249,0.15973743796348572
1299,0.1733631193637848
1349,0.18564379215240479
1399,0.1705469787120819
1449,0.17141340672969818
1499,0.1850787103176117
1549,0.1958591639995575
1599,0.1895856410264969
1649,0.1765660047531128
1699,0.1840350180864334
1749,0.19220760464668274
1799,0.17512597143650055
1849,0.18450802564620972
1899,0.18967366218566895
1949,0.1826235055923462
1999,0.20839780569076538
2049,0.18818983435630798
2099,0.20477552711963654
2149,0.17643488943576813
2199,0.18178875744342804
2249,0.19207435846328735
2299,0.19797642529010773
2349,0.18543696403503418
2399,0.1897507756948471
2449,0.17917078733444214
2499,0.1891915202140808
2549,0.18516847491264343
2599,0.18504008650779724
2649,0.18448196351528168
2699,0.18807309865951538
2749,0.1853637993335724
2799,0.18448406457901
2849,0.16707278788089752
2899,0.19943293929100037
2949,0.19480326771736145
2999,0.18328368663787842
3049,0.1950884461402893
3099,0.1999649703502655
3149,0.19205018877983093
3199,0.2015617936849594
3249,0.1951432228088379
3299,0.20915336906909943
3349,0.17322547733783722
3399,0.19666539132595062
3449,0.1948859840631485
3499,0.18880221247673035
3549,0.20446619391441345
3599,0.19411271810531616
3649,0.18892717361450195
3699,0.20087476074695587
3749,0.18459653854370117
3799,0.20903322100639343
3849,0.1904301643371582
3899,0.19632035493850708
3949,0.20788434147834778
3999,0.20101869106292725
4049,0.20236191153526306
4099,0.21501316130161285
4149,0.20162363350391388
4199,0.21266935765743256
4249,0.22492311894893646
4299,0.22845612466335297
4349,0.2165091186761856
4399,0.22695446014404297
4449,0.2087077498435974
4499,0.23311147093772888
4549,0.2269344925880432
4599,0.22877584397792816
4649,0.2370034158229828
4699,0.23876461386680603
4749,0.2220815122127533
4799,0.23172838985919952
4849,0.23172040283679962
4899,0.25123703479766846
4949,0.23401451110839844
4999,0.23616473376750946
5049,0.24576891958713531
5099,0.25590217113494873
5149,0.24796979129314423
5199,0.23529648780822754
5249,0.25541988015174866
5299,0.26221710443496704
5349,0.2239185869693756
5399,0.24308809638023376
5449,0.2569792568683624
5499,0.2596784234046936
5549,0.2645290493965149
5599,0.23977215588092804
5649,0.2515718340873718
5699,0.26267343759536743
5749,0.2599734663963318
5799,0.25022435188293457
5849,0.25393280386924744
5899,0.2511826455593109
5949,0.26970115303993225
5999,0.26196491718292236
6049,0.2757658362388611
6099,0.2597272992134094
6149,0.31320780515670776
6199,0.27889174222946167
6249,0.2664852440357208
6299,0.2508433163166046
6349,0.3034973442554474
6399,0.298556923866272
6449,0.276627779006958
6499,0.2678567171096802
6549,0.2912232577800751
6599,0.26594462990760803
6649,0.27431750297546387
6699,0.2652047276496887
6749,0.3095286190509796
6799,0.3149840235710144
6849,0.2660847008228302
6899,0.2875273823738098
6949,0.26847440004348755
6999,0.2930287718772888
7049,0.30210477113723755
7099,0.2892697751522064
7149,0.281488299369812
7199,0.284106969833374
7249,0.2836959958076477
7299,0.28209513425827026
7349,0.3056744933128357
7399,0.2754828929901123
7449,0.2561412751674652
7499,0.2899685800075531
7549,0.2918495833873749
7599,0.2883642315864563
7649,0.30227336287498474
7699,0.2757192552089691
7749,0.30139195919036865
7799,0.3143090605735779
7849,0.31112897396087646
7899,0.2854214608669281
7949,0.2610515356063843
7999,0.28988850116729736
8049,0.2652031481266022
8099,0.2935332655906677
8149,0.2974526584148407
8199,0.28560784459114075
8249,0.30766332149505615
8299,0.29427117109298706
8349,0.30269473791122437
8399,0.28846263885498047
8449,0.2847047746181488
8499,0.28405284881591797
8549,0.3062783479690552
8599,0.3417147994041443
8649,0.2759443521499634
8699,0.2937769293785095
8749,0.30152469873428345
8799,0.30149680376052856
8849,0.30623680353164673
8899,0.2886691093444824
8949,0.29194504022598267
8999,0.33546462655067444
9049,0.31480252742767334
9099,0.31932342052459717
9149,0.28412240743637085
9199,0.29513269662857056
9249,0.28834763169288635
9299,0.2810056805610657
9349,0.293931782245636
9399,0.26845914125442505
9449,0.29096028208732605
9499,0.2934125065803528
9549,0.2698591947555542
9599,0.3194122314453125
9649,0.285538911819458
9699,0.29877471923828125
9749,0.2980848550796509
