step,kNN_accuracy
1949,43.445655822753906
3899,52.02479934692383
5849,56.384361267089844
7799,61.90380859375
9749,66.50334930419922
11699,68.36316680908203
13649,71.0928955078125
15599,73.79261779785156
17549,74.9625015258789
19499,75.14248657226562
