step,kNN_accuracy
39,47.265625
79,47.65625
119,48.4375
159,50.0
199,52.34375
239,48.4375
279,48.828125
319,55.46875
359,53.90625
399,52.734375
439,54.296875
479,51.953125
519,54.296875
559,54.6875
599,51.5625
639,53.90625
679,53.515625
719,53.90625
759,55.46875
799,55.078125
