step,correlation
49,709.6225586
99,824.7925415
149,908.2231445
199,872.1229858
249,835.0013428
299,784.8803711
349,723.1970215
399,772.5339355
449,704.395813
499,657.8288574
549,643.2794189
599,580.8153076
649,502.7388916
699,481.8926392
749,461.887207
799,413.4105225
849,394.9076538
899,357.02948
949,343.3216553
999,322.322113
1049,309.8018188
1099,278.2561035
1149,291.4254456
1199,255.4829865
1249,243.8266907
1299,230.8368225
1349,200.7503815
1399,190.815155
1449,179.5286865
1499,158.5863647
1549,161.692627
1599,158.7113037
1649,139.0103912
1699,123.285141
1749,114.8770905
1799,110.7923584
1849,110.7393341
1899,96.26345825
1949,91.8412323
1999,81.21607971
2049,78.12658691
2099,74.55433655
2149,67.45671082
2199,64.44021606
2249,63.39971542
2299,59.53395081
2349,56.50058746
2399,54.88088989
2449,51.80474091
2499,49.56495667
2549,43.39356995
2599,41.41135406
2649,41.02162933
2699,35.96970367
2749,36.15195465
2799,31.52988815
2849,30.55233002
2899,28.71063232
2949,26.63602257
2999,24.87941551
3049,23.48246574
3099,22.06321907
3149,20.24469757
3199,19.93822861
3249,18.56326675
3299,17.75849915
3349,16.04037285
3399,15.59492302
3449,13.70006943
3499,13.25056744
3549,13.29800797
3599,12.15570927
3649,11.77573681
3699,11.39470577
3749,9.547693253
3799,10.71917725
3849,9.46762085
3899,8.792613983
3949,8.016313553
3999,8.04083252
4049,7.808135986
4099,7.233013153
4149,6.457626343
4199,6.513245106
4249,6.373191833
4299,5.449482918
4349,5.268691063
4399,3.696346283
4449,4.848819256
4499,4.554389
4549,4.376548767
4599,4.141777992
4649,3.897291422
4699,3.667925358
4749,3.415187836
4799,2.966290951
4849,3.250384569
4899,2.975491762
4949,2.809374332
4999,2.629522562
5049,2.346518993
5099,2.0546453
5149,2.171731472
5199,2.093336821
5249,1.892104268
5299,1.900993466
5349,1.837397575
5399,1.628326416
5449,1.48625803
5499,1.480646729
5549,1.526167393
5599,1.38377738
5649,1.20600462
5699,1.189342737
5749,1.109765291
5799,1.202172995
5849,1.103774905
5899,1.024469852
5949,0.902091205
5999,0.874925196
6049,0.774371743
6099,0.807031691
6149,0.748846292
6199,0.719188094
6249,0.646173239
6299,0.650983214
6349,0.578616917
6399,0.550235748
6449,0.498850077
6499,0.491075128
6549,0.474609494
6599,0.501416862
6649,0.436084896
6699,0.403209746
6749,0.3782188
6799,0.375268608
6849,0.351828992
6899,0.325548202
6949,0.307291448
6999,0.301558375
7049,0.287029028
7099,0.267612338
7149,0.246874705
7199,0.226339102
7249,0.227591753
7299,0.197127447
7349,0.194796994
7399,0.157521605
7449,0.160954908
7499,0.160437062
7549,0.161305994
7599,0.155854434
7649,0.145245641
7699,0.103986189
7749,0.130874723
7799,0.100953482
7849,0.122201331
7899,0.113046214
7949,0.098177813
7999,0.102698639
8049,0.081954718
8099,0.09228766
8149,0.079944298
8199,0.088433027
8249,0.055254884
8299,0.078562379
8349,0.072996527
8399,0.07065922
8449,0.064953282
8499,0.064133935
8549,0.062969163
8599,0.054978587
8649,0.049251579
8699,0.058216009
8749,0.049880542
8799,0.045851454
8849,0.039785936
8899,0.031628925
8949,0.041585539
8999,0.03974802
9049,0.032279033
9099,0.033133134
9149,0.035384547
9199,0.030502647
9249,0.02796777
9299,0.028675884
9349,0.023117313
9399,0.025681168
9449,0.024309792
9499,0.024559576
9549,0.020364761
9599,0.022336934
9649,0.020082317
9699,0.020929076
9749,0.015664725
9799,0.016419366
9849,0.018383989
9899,0.017289426
9949,0.017253831
9999,0.015851192
10049,0.0155928
10099,0.015718229
10149,0.013849679
10199,0.011767346
10249,0.012425805
10299,0.012743078
10349,0.010908004
10399,0.011857731
10449,0.011079071
10499,0.010305599
10549,0.008394119
10599,0.008694996
10649,0.008413911
10699,0.009479296
10749,0.008867985
10799,0.008025937
10849,0.007658936
10899,0.007019964
10949,0.006918084
10999,0.00704841
11049,0.005810049
11099,0.006290747
11149,0.00602034
11199,0.005214138
11249,0.005457112
11299,0.005461034
11349,0.004607729
11399,0.004634051
11449,0.005285092
11499,0.004710929
11549,0.004407945
11599,0.004565959
11649,0.002720227
11699,0.003582494
11749,0.003915848
11799,0.003462677
11849,0.003762345
11899,0.003313228
11949,0.003500488
11999,0.002762886
12049,0.002898918
12099,0.002911591
12149,0.002830718
12199,0.003064799
12249,0.002689569
12299,0.002668195
12349,0.002866364
12399,0.002609547
12449,0.002455713
12499,0.001815966
12549,0.002257938
12599,0.001990011
12649,0.001849976
12699,0.002055737
12749,0.001738752
12799,0.001907257
12849,0.001852492
12899,0.001893858
12949,0.001801958
12999,0.001766321
13049,0.001642248
13099,0.001667071
13149,0.001361048
13199,0.001396622
13249,0.001525301
13299,0.001553046
13349,0.001510865
13399,0.001270465
13449,0.001350997
13499,0.001303474
13549,0.001239964
13599,0.001308799
13649,0.001284246
13699,0.001185754
13749,0.0010845
13799,0.001166204
13849,0.001075866
13899,0.001221359
13949,0.000436377
13999,0.001084787
14049,0.000856142
14099,0.000828718
14149,0.001016334
14199,0.000744867
14249,0.000917029
14299,0.000997278
14349,0.000974149
14399,0.00086643
14449,0.000751735
14499,0.000898202
14549,0.00076735
14599,0.000864753
14649,0.00080373
14699,0.000699686
14749,0.000792732
14799,0.000701127
14849,0.000774365
14899,0.000733108
14949,0.000761661
14999,0.000650817
15049,0.000783222
15099,0.000736394
15149,0.000674408
15199,0.000637377
15249,0.000708874
15299,0.000630324
15349,0.000693759
15399,0.000691535
15449,0.000653393
15499,0.000712005
15549,0.000635065
15599,0.00066402
15649,0.000582479
15699,0.00026797
15749,0.000557151
15799,0.000696239
15849,0.000697718
15899,0.000571815
15949,0.000717694
15999,0.000496278
16049,0.00066023
16099,0.000576492
16149,0.000653778
16199,0.00065621
16249,0.000570251
16299,0.000615262
16349,0.000472145
16399,0.000509135
16449,0.000450276
16499,0.00061643
16549,0.000462896
16599,0.00050869
16649,0.000392209
16699,0.000506454
16749,0.000387587
16799,0.000615689
16849,0.000419215
16899,0.000606149
16949,0.000469988
16999,0.000549555
17049,0.000618632
17099,0.000571791
17149,0.000622096
17199,0.000600625
17249,0.000649506
17299,0.000670904
17349,0.000588735
17399,0.000653092
17449,0.000571856
17499,0.000596228
17549,0.000599117
17599,0.000613753
17649,0.0005138
17699,0.000545185
17749,0.000664297
17799,0.000567964
17849,0.000564169
17899,0.000619718
17949,0.000643992
17999,0.000599591
18049,0.000564029
18099,0.0005883
18149,0.000581211
18199,0.000448918
18249,0.000595462
18299,0.000444813
18349,0.000600913
18399,0.000655433
18449,0.000528806
18499,0.00036738
18549,0.000612409
18599,0.000496436
18649,0.000614688
18699,0.000586959
18749,0.000580899
18799,0.000619137
18849,0.000627196
18899,0.00037342
18949,0.000615323
18999,0.000348862
19049,0.000603659
19099,0.000668492
19149,0.000559521
19199,0.000635346
19249,0.000635597
19299,0.000408182
19349,0.000658588
19399,0.000647752
19449,0.000637611
19499,0.000640507
