step,kNN_accuracy
1949,41.20587921
3899,49.64503479
5849,53.30467224
7799,57.11429214
9749,62.00379562
11699,65.37345886
13649,67.91320801
15599,69.83301544
17549,71.02289581
19499,71.31286621
