step,Cor_view_jk_10
49,0.5199629068374634
99,0.5534721612930298
149,0.5353960990905762
199,0.5747174620628357
249,0.5790359377861023
299,0.5826314687728882
349,0.619731068611145
399,0.5151605606079102
449,0.5885797739028931
499,0.5812351703643799
549,0.5825649499893188
599,0.577918291091919
649,0.58837890625
699,0.5445441007614136
749,0.576144814491272
799,0.5750239491462708
849,0.5405358076095581
899,0.5755069255828857
949,0.5669242143630981
999,0.5164989233016968
1049,0.5722363591194153
1099,0.5517957806587219
1149,0.5469329357147217
1199,0.560105562210083
1249,0.6101424694061279
1299,0.5683737993240356
1349,0.5457363128662109
1399,0.5846911668777466
1449,0.5518348813056946
1499,0.5804067850112915
1549,0.5567129254341125
1599,0.5894970893859863
1649,0.5294744968414307
1699,0.5585879683494568
1749,0.5614434480667114
1799,0.53663170337677
1849,0.5355874300003052
1899,0.588215708732605
1949,0.5713157653808594
1999,0.5558949112892151
2049,0.5680176615715027
2099,0.5781745910644531
2149,0.6171817779541016
2199,0.5726380348205566
2249,0.564434289932251
2299,0.5380617380142212
2349,0.5486408472061157
2399,0.5448641180992126
2449,0.5554267764091492
2499,0.5832070112228394
2549,0.5626669526100159
2599,0.584272027015686
2649,0.5604420304298401
2699,0.5624988079071045
2749,0.5366097688674927
2799,0.5865966081619263
2849,0.5305016040802002
2899,0.601205587387085
2949,0.604816198348999
2999,0.5464627742767334
3049,0.5666069388389587
3099,0.5167537927627563
3149,0.6017639636993408
3199,0.6279821395874023
3249,0.5951886177062988
3299,0.5342673659324646
3349,0.5539811849594116
3399,0.5411375164985657
3449,0.5678001642227173
3499,0.5329822301864624
3549,0.5555941462516785
3599,0.5752732753753662
3649,0.5776904821395874
3699,0.6015179753303528
3749,0.5717639923095703
3799,0.560267448425293
3849,0.5632935762405396
3899,0.5456192493438721
3949,0.5486994981765747
3999,0.5977182388305664
4049,0.5469791889190674
4099,0.5597922801971436
4149,0.5441310405731201
4199,0.5371488928794861
4249,0.5697649717330933
4299,0.5612261295318604
4349,0.567538857460022
4399,0.5721642971038818
4449,0.5796408653259277
4499,0.5824832916259766
4549,0.5446577072143555
4599,0.6548706889152527
4649,0.5803288817405701
4699,0.5725798606872559
4749,0.5993713736534119
4799,0.6039677858352661
4849,0.595679759979248
4899,0.5864694118499756
4949,0.5573036670684814
4999,0.5622474551200867
5049,0.5893429517745972
5099,0.5607098340988159
5149,0.5957069993019104
5199,0.544275164604187
5249,0.5269215106964111
5299,0.5733033418655396
5349,0.5690560936927795
5399,0.5518677234649658
5449,0.560240626335144
5499,0.570326030254364
5549,0.6306142807006836
5599,0.551227867603302
5649,0.6013461351394653
5699,0.5643617510795593
5749,0.6492509841918945
5799,0.5736326575279236
5849,0.5781058073043823
5899,0.6009098291397095
5949,0.5812746286392212
5999,0.5364905595779419
6049,0.5929617881774902
