step,representation_std
20,0.6338630318641663
41,0.7453534007072449
62,0.7651954293251038
83,0.7693771719932556
104,0.7699291706085205
125,0.7666594982147217
146,0.7365459203720093
167,0.7165098190307617
188,0.7013325691223145
209,0.7006192803382874
230,0.7027372717857361
251,0.6901876926422119
272,0.6870986223220825
293,0.6804212331771851
314,0.6671661138534546
335,0.6631576418876648
356,0.6565173864364624
377,0.6591677069664001
398,0.6580694913864136
419,0.6527044177055359
440,0.6554172039031982
461,0.6523451209068298
482,0.6378896236419678
503,0.6537134051322937
524,0.6545780301094055
545,0.6309489607810974
566,0.6274405717849731
587,0.6469681262969971
608,0.6377454996109009
629,0.6508340239524841
650,0.6485348343849182
671,0.6298524141311646
692,0.6447176933288574
713,0.6427424550056458
734,0.6417889595031738
755,0.6394321918487549
776,0.6441880464553833
797,0.6334355473518372
818,0.6401604413986206
839,0.6482768654823303
860,0.6499872803688049
881,0.6555641293525696
902,0.6588301062583923
923,0.6595641374588013
944,0.6617385745048523
965,0.6568623185157776
986,0.6418607234954834
1007,0.6641495823860168
1028,0.6484416723251343
1049,0.6576852798461914
1070,0.6548733711242676
1091,0.6587464213371277
1112,0.6456600427627563
1133,0.6549402475357056
1154,0.6529947519302368
1175,0.6288140416145325
1196,0.6501691937446594
1217,0.6671848297119141
1238,0.6539443135261536
1259,0.649630606174469
1280,0.6337941884994507
1301,0.6437027454376221
1322,0.6520244479179382
1343,0.6431896686553955
1364,0.6614392399787903
1385,0.659619152545929
1406,0.6512622833251953
1427,0.6558454632759094
1448,0.646159291267395
1469,0.6639798283576965
1490,0.6658030152320862
1511,0.6594057083129883
1532,0.6483946442604065
1553,0.648844838142395
1574,0.6677902340888977
1595,0.6658200621604919
1616,0.6635310649871826
1637,0.6526556611061096
1658,0.6714834570884705
1679,0.6505962014198303
1700,0.6562222242355347
1721,0.6565989255905151
1742,0.6566539406776428
1763,0.6538575291633606
1784,0.6631613969802856
1805,0.6729738116264343
1826,0.6425743699073792
1847,0.6516751646995544
1868,0.6740742325782776
1889,0.6527990102767944
1910,0.6621701121330261
1931,0.6399192214012146
1952,0.6570349931716919
1973,0.6482383012771606
1994,0.6625632047653198
2015,0.674043595790863
2036,0.6724807620048523
2057,0.659375786781311
2078,0.6721969246864319
2099,0.6699002981185913
2120,0.6509919166564941
2141,0.6342369318008423
2162,0.6642788648605347
2183,0.6662370562553406
2204,0.6445655822753906
2225,0.6516746282577515
2246,0.6614482998847961
2267,0.6572691202163696
2288,0.6671594381332397
2309,0.6713502407073975
2330,0.6601665019989014
2351,0.6593837141990662
2372,0.6753242611885071
2393,0.6497897505760193
2414,0.6584924459457397
2435,0.6689651608467102
2456,0.6615802049636841
2477,0.6474835872650146
2498,0.6579206585884094
2519,0.6412765979766846
2540,0.6591927409172058
2561,0.6256852746009827
2582,0.6463120579719543
2603,0.6449756622314453
2624,0.6525979042053223
2645,0.6257514953613281
2666,0.6511889696121216
2687,0.653715968132019
2708,0.6438554525375366
2729,0.6287932395935059
2750,0.6339470148086548
2771,0.6334542632102966
2792,0.6569727063179016
2813,0.6470738053321838
2834,0.6380738615989685
2855,0.6621039509773254
2876,0.6442956328392029
2897,0.645649790763855
2918,0.6252461671829224
2939,0.6508317589759827
2960,0.649880588054657
2981,0.6378905177116394
3002,0.6312459707260132
3023,0.6368513107299805
3044,0.6351719498634338
3065,0.6264768838882446
3086,0.6554068922996521
3107,0.655872106552124
3128,0.6277858018875122
3149,0.6537481546401978
3170,0.6181803345680237
3191,0.6472877860069275
3212,0.6428210139274597
3233,0.624732255935669
3254,0.6536133289337158
3275,0.6475253701210022
3296,0.6569865345954895
3317,0.6293401718139648
3338,0.6582556962966919
3359,0.6452106833457947
3380,0.625122606754303
3401,0.6552899479866028
3422,0.6506337523460388
3443,0.6535825729370117
3464,0.6539875268936157
3485,0.6410745978355408
3506,0.6297985911369324
3527,0.6565254926681519
3548,0.6260237693786621
3569,0.6316847801208496
3590,0.646088719367981
3611,0.6452846527099609
3632,0.6478052139282227
3653,0.6336372494697571
3674,0.6348569393157959
3695,0.6622155904769897
3716,0.6369953751564026
3737,0.6335774064064026
3758,0.6323814392089844
3779,0.6423379778862
3800,0.6334710717201233
3821,0.6306295394897461
3842,0.6417744159698486
3863,0.6366226673126221
3884,0.6164779663085938
3905,0.6445391178131104
3926,0.6568392515182495
3947,0.6345776319503784
3968,0.633256733417511
3989,0.6329869627952576
4010,0.6426823735237122
4031,0.6374416351318359
4052,0.6546944379806519
4073,0.6361058354377747
4094,0.6393729448318481
4115,0.6371256709098816
4136,0.6167580485343933
4157,0.645727813243866
4178,0.651883065700531
4199,0.6537766456604004
4220,0.6506398320198059
4241,0.6336019039154053
4262,0.664700984954834
4283,0.6503010988235474
