step,kNN_accuracy
214,50.390625
429,51.953125
644,53.515625
859,55.46875
1074,56.640625
1289,57.8125
1504,58.203125
1719,55.46875
1934,56.25
2149,58.984375
2364,57.03125
2579,56.25
2794,56.640625
3009,57.03125
3224,57.03125
3439,56.640625
3654,57.8125
3869,57.8125
4084,58.203125
4299,57.421875
