step,correlation
49,968.8117065429688
99,1291.221923828125
149,1377.41845703125
199,1348.0611572265625
249,1370.4312744140625
299,1417.8878173828125
349,1281.06005859375
399,1414.06689453125
449,1342.5472412109375
499,1286.67822265625
549,1242.312744140625
599,1232.070068359375
649,1162.2000732421875
699,1051.343505859375
749,1083.7818603515625
799,1162.1737060546875
849,1256.1448974609375
899,1126.01416015625
949,1173.841552734375
999,1083.42236328125
1049,1116.6474609375
1099,976.1884155273438
1149,940.5609130859375
1199,948.6847534179688
1249,979.1912841796875
1299,987.68017578125
1349,933.0064086914062
1399,1066.00927734375
1449,1069.303955078125
1499,977.5034790039062
1549,1036.4549560546875
1599,1022.328857421875
1649,984.34912109375
1699,983.319580078125
1749,938.7854614257812
1799,941.2379150390625
1849,1014.6824951171875
1899,930.8562622070312
1949,940.4384765625
1999,873.09716796875
2049,926.841796875
2099,919.7962646484375
2149,897.0731201171875
2199,816.138916015625
2249,889.2307739257812
2299,861.2987060546875
2349,814.2255859375
2399,813.1661987304688
2449,764.03076171875
2499,822.3388671875
2549,766.0985107421875
2599,735.8116455078125
2649,773.8724365234375
2699,766.617919921875
2749,763.7529296875
2799,791.0877685546875
2849,797.367919921875
2899,802.1810302734375
2949,752.9327392578125
2999,682.3182373046875
3049,720.1093139648438
3099,724.1627197265625
3149,757.259521484375
3199,762.7391357421875
3249,857.185546875
3299,946.798583984375
3349,948.6259155273438
3399,946.4888916015625
3449,893.1419067382812
3499,899.4639892578125
3549,932.8223876953125
3599,833.7133178710938
3649,887.5823364257812
3699,892.0023193359375
3749,820.8264770507812
3799,880.9798583984375
3849,817.1809692382812
3899,758.482421875
3949,767.0201416015625
3999,817.574462890625
4049,812.4803466796875
4099,814.2374267578125
4149,788.7537841796875
4199,855.1092529296875
4249,919.3533935546875
4299,757.0093383789062
4349,837.725830078125
4399,874.5975952148438
4449,834.91064453125
4499,835.3350830078125
4549,875.3221435546875
4599,863.8455810546875
4649,881.3594970703125
4699,837.537353515625
4749,892.7835693359375
4799,890.2711791992188
4849,931.47119140625
4899,952.6484985351562
4949,989.5867919921875
4999,984.10400390625
5049,955.5416259765625
5099,979.595703125
5149,986.6734008789062
5199,995.5565185546875
5249,906.6283569335938
5299,977.1776123046875
5349,938.886962890625
5399,987.6298828125
5449,1008.2950439453125
5499,1008.5877685546875
5549,1047.2264404296875
5599,1012.16943359375
5649,1042.627685546875
5699,1076.0654296875
5749,1115.3385009765625
5799,1153.493408203125
5849,1108.390625
5899,1197.753662109375
5949,1219.438232421875
5999,1219.2305908203125
6049,1286.2296142578125
6099,1238.461669921875
6149,1299.4869384765625
6199,1308.0010986328125
6249,1362.2509765625
6299,1367.298095703125
6349,1369.791259765625
6399,1331.71142578125
6449,1328.785400390625
6499,1433.98291015625
6549,1367.3856201171875
6599,1470.79833984375
6649,1428.025146484375
6699,1448.87548828125
6749,1468.2216796875
6799,1557.3900146484375
6849,1543.5921630859375
6899,1570.8193359375
6949,1523.89453125
6999,1617.279541015625
7049,1554.95263671875
7099,1581.156005859375
7149,1572.6336669921875
7199,1497.8421630859375
7249,1591.5137939453125
7299,1572.11328125
7349,1558.3040771484375
7399,1599.4671630859375
7449,1576.65380859375
7499,1666.033935546875
7549,1601.447998046875
7599,1644.3004150390625
7649,1687.33349609375
7699,1671.027099609375
7749,1699.722900390625
7799,1511.126708984375
7849,1641.711669921875
7899,1686.708984375
7949,1655.366455078125
7999,1642.18896484375
8049,1691.614990234375
8099,1646.28564453125
8149,1647.44482421875
8199,1694.18212890625
8249,1711.411865234375
8299,1719.82666015625
8349,1745.1995849609375
8399,1806.6090087890625
8449,1778.32470703125
8499,1746.451171875
8549,1730.40625
8599,1764.57177734375
8649,1769.7181396484375
8699,1791.61083984375
8749,1765.1051025390625
8799,1818.0189208984375
8849,1807.5750732421875
