step,kNN_accuracy
96,18.918107986450195
193,22.46775245666504
290,22.697731018066406
387,22.847715377807617
484,22.5577449798584
581,24.017597198486328
678,24.11758804321289
775,25.17748260498047
872,25.757423400878906
969,25.847414016723633
1066,26.207378387451172
1163,27.16728401184082
1260,28.707128524780273
1357,30.356964111328125
1454,30.456954956054688
