dir_name,ckpt_path,config_path,log_path,linear_top1_accuracy,linear_top3_accuracy,linear_top1_average_accuracy,linear_knn_top1_accuracy
BT_res50_64_100_0.1,experiment_checkpoints/paper_barlowtwins_xBD\BT_res50_64_100_0.1\checkpoints-epoch=94-train_loss=833.10.ckpt,experiment_checkpoints/paper_barlowtwins_xBD\BT_res50_64_100_0.1\config.yaml,experiment_checkpoints/paper_barlowtwins_xBD\BT_res50_64_100_0.1\BT_res50_64_100_0.1.csv,0.32857142857142857,0.8285714285714286,0.35995708947199306,0.5
BT_res50_64_100_0.25,experiment_checkpoints/paper_barlowtwins_xBD\BT_res50_64_100_0.25\checkpoints-epoch=84-train_loss=786.33.ckpt,experiment_checkpoints/paper_barlowtwins_xBD\BT_res50_64_100_0.25\config.yaml,experiment_checkpoints/paper_barlowtwins_xBD\BT_res50_64_100_0.25\BT_res50_64_100_0.25.csv,0.475,0.8714285714285714,0.46320776437667144,0.5428571428571428
BT_res50_64_100_0.5,experiment_checkpoints/paper_barlowtwins_xBD\BT_res50_64_100_0.5\checkpoints-epoch=99-train_loss=710.33.ckpt,experiment_checkpoints/paper_barlowtwins_xBD\BT_res50_64_100_0.5\config.yaml,experiment_checkpoints/paper_barlowtwins_xBD\BT_res50_64_100_0.5\BT_res50_64_100_0.5.csv,0.525,0.8785714285714286,0.49519913166903234,0.5571428571428572
BT_res50_64_100_1,experiment_checkpoints/paper_barlowtwins_xBD\BT_res50_64_100_1\checkpoints-epoch=69-train_loss=727.16.ckpt,experiment_checkpoints/paper_barlowtwins_xBD\BT_res50_64_100_1\config.yaml,experiment_checkpoints/paper_barlowtwins_xBD\BT_res50_64_100_1\BT_res50_64_100_1.csv,0.5107142857142857,0.8642857142857143,0.5047861937400219,0.5678571428571428
baseline_resnet18,,,,0.3821428571428571,0.6678571428571428,0.4069765029437735,0.42142857142857143
baseline_resnet18_pretrained,,,,0.575,0.9,0.4499581268137668,0.6357142857142857
