step,std_feature
49,0.3916170001029968
99,0.4156646728515625
149,0.43189841508865356
199,0.4463822543621063
249,0.4715333580970764
299,0.480326771736145
349,0.4866466522216797
399,0.48223191499710083
449,0.482535719871521
499,0.469609797000885
549,0.4632638394832611
599,0.450491726398468
649,0.43693625926971436
699,0.42404451966285706
749,0.4080060124397278
799,0.39413386583328247
849,0.38420745730400085
899,0.3701542019844055
949,0.35675564408302307
999,0.34812092781066895
1049,0.3357517719268799
1099,0.321816623210907
1149,0.313035249710083
1199,0.30225807428359985
1249,0.2937411963939667
1299,0.2834237217903137
1349,0.27406835556030273
1399,0.26517149806022644
1449,0.25617098808288574
1499,0.24956703186035156
1549,0.24119609594345093
1599,0.23398548364639282
1649,0.22636640071868896
1699,0.2184562087059021
1749,0.2111286222934723
1799,0.2045740783214569
1849,0.19765976071357727
1899,0.19205191731452942
1949,0.18630793690681458
1999,0.18041028082370758
2049,0.17646273970603943
2099,0.1713758409023285
2149,0.166073739528656
2199,0.16179564595222473
2249,0.1567089855670929
2299,0.15206989645957947
2349,0.14776162803173065
2399,0.1434180736541748
2449,0.13862043619155884
2499,0.13462091982364655
2549,0.13093201816082
2599,0.12688830494880676
2649,0.12356076389551163
2699,0.12005221843719482
2749,0.1170487105846405
2799,0.1139342188835144
2849,0.11129367351531982
2899,0.10796251893043518
2949,0.1053587943315506
2999,0.10214418917894363
3049,0.09990036487579346
3099,0.09696526825428009
3149,0.09416481107473373
3199,0.09229615330696106
3249,0.08978475630283356
3299,0.08747497200965881
3349,0.08519203215837479
3399,0.08298321068286896
3449,0.08081352710723877
3499,0.07902498543262482
3549,0.07706785202026367
3599,0.07538473606109619
3649,0.0736941546201706
3699,0.07199592888355255
3749,0.07024171948432922
3799,0.06865490972995758
3849,0.06688514351844788
3899,0.06551701575517654
3949,0.0641574114561081
3999,0.06283626705408096
4049,0.06115039810538292
4099,0.059908315539360046
4149,0.058623142540454865
4199,0.0571286603808403
4249,0.056082502007484436
4299,0.05484726279973984
4349,0.05356002599000931
4399,0.05251826345920563
4449,0.051641035825014114
4499,0.05063549056649208
4549,0.04958527162671089
4599,0.048430122435092926
4649,0.04750625416636467
4699,0.046602748334407806
4749,0.0457860492169857
4799,0.04516847804188728
4849,0.0442289263010025
4899,0.04358305409550667
4949,0.042700789868831635
4999,0.04198615998029709
5049,0.04136053845286369
5099,0.040688324719667435
5149,0.040035396814346313
5199,0.03942282497882843
5249,0.03860817104578018
5299,0.03820955380797386
5349,0.037587374448776245
5399,0.03703741729259491
5449,0.03649555891752243
5499,0.03603445738554001
5549,0.03557761758565903
5599,0.03503013402223587
5649,0.034445907920598984
5699,0.034038566052913666
5749,0.03359987214207649
5799,0.03319775313138962
5849,0.032750822603702545
5899,0.0323738157749176
5949,0.031972579658031464
5999,0.031523775309324265
6049,0.03110397234559059
6099,0.0305713452398777
6149,0.03030126541852951
6199,0.029992416501045227
6249,0.02959635853767395
6299,0.02935957908630371
6349,0.02888624183833599
6399,0.028626665472984314
6449,0.028254013508558273
6499,0.027988890185952187
6549,0.027660692110657692
6599,0.027484916150569916
6649,0.02707681804895401
6699,0.026817765086889267
6749,0.02655559405684471
6799,0.02634546346962452
6849,0.02610735222697258
6899,0.02582825906574726
6949,0.025555409491062164
6999,0.025397643446922302
7049,0.025191601365804672
7099,0.024953361600637436
7149,0.024723123759031296
7199,0.024512112140655518
7249,0.024322381243109703
7299,0.024141915142536163
7349,0.023946603760123253
7399,0.02380549907684326
7449,0.023531295359134674
7499,0.023455947637557983
7549,0.023249734193086624
7599,0.023128435015678406
7649,0.022854508832097054
7699,0.022812139242887497
7749,0.022612998262047768
7799,0.02251722663640976
7849,0.022401679307222366
7899,0.022265806794166565
7949,0.022169314324855804
7999,0.022030480206012726
8049,0.021951008588075638
8099,0.021813012659549713
8149,0.021717756986618042
8199,0.02160392701625824
8249,0.02151445671916008
8299,0.02142644114792347
8349,0.021337781101465225
8399,0.021320294588804245
8449,0.02118241786956787
8499,0.02108275517821312
8549,0.021037429571151733
8599,0.0210263729095459
8649,0.020950842648744583
8699,0.020890861749649048
8749,0.020890595391392708
8799,0.020834052935242653
8849,0.0208259467035532
8899,0.02073296532034874
8949,0.020679619163274765
8999,0.02064180187880993
9049,0.02055097371339798
9099,0.020565815269947052
9149,0.02059353142976761
9199,0.020542927086353302
9249,0.02052588388323784
9299,0.020515847951173782
9349,0.02054053544998169
9399,0.020469393581151962
9449,0.02050870843231678
9499,0.020470591261982918
9549,0.02039124071598053
9599,0.020451262593269348
9649,0.020454218611121178
9699,0.020454956218600273
9749,0.020399676635861397
