dir_name,ckpt_path,config_path,log_path,linear_top1_accuracy,linear_top3_accuracy,linear_top1_average_accuracy,linear_knn_top1_accuracy
LNeg_VMmean_n_PRTruenoBN_stTrue_b1024_m50_v4,experiment_checkpoints/views VS model\LNeg_VMmean_n_PRTruenoBN_stTrue_b1024_m50_v4\checkpoints-epoch=49-train_loss=-0.91.ckpt,experiment_checkpoints/views VS model\LNeg_VMmean_n_PRTruenoBN_stTrue_b1024_m50_v4\config.yaml,experiment_checkpoints/views VS model\LNeg_VMmean_n_PRTruenoBN_stTrue_b1024_m50_v4\LNeg_VMmean_n_PRTruenoBN_stTrue_b1024_m50_v4.csv,0.4430556944305569,0.8023197680231977,0.4430621378621379,0.48795120487951205
LNeg_VMmean_n_PRTruenoBN_stTrue_b128_m50_v4,experiment_checkpoints/views VS model\LNeg_VMmean_n_PRTruenoBN_stTrue_b128_m50_v4\checkpoints-epoch=49-train_loss=-0.67.ckpt,experiment_checkpoints/views VS model\LNeg_VMmean_n_PRTruenoBN_stTrue_b128_m50_v4\config.yaml,experiment_checkpoints/views VS model\LNeg_VMmean_n_PRTruenoBN_stTrue_b128_m50_v4\LNeg_VMmean_n_PRTruenoBN_stTrue_b128_m50_v4.csv,0.6958304169583042,0.925007499250075,0.6958301698301698,0.7037296270372962
LNeg_VMmean_n_PRTruenoBN_stTrue_b2048_m50_v4,experiment_checkpoints/views VS model\LNeg_VMmean_n_PRTruenoBN_stTrue_b2048_m50_v4\checkpoints-epoch=49-train_loss=-0.90.ckpt,experiment_checkpoints/views VS model\LNeg_VMmean_n_PRTruenoBN_stTrue_b2048_m50_v4\config.yaml,experiment_checkpoints/views VS model\LNeg_VMmean_n_PRTruenoBN_stTrue_b2048_m50_v4\LNeg_VMmean_n_PRTruenoBN_stTrue_b2048_m50_v4.csv,0.3424657534246575,0.7092290770922908,0.3424368631368631,0.40955904409559046
LNeg_VMmean_n_PRTruenoBN_stTrue_b256_m50_v4,experiment_checkpoints/views VS model\LNeg_VMmean_n_PRTruenoBN_stTrue_b256_m50_v4\checkpoints-epoch=49-train_loss=-0.91.ckpt,experiment_checkpoints/views VS model\LNeg_VMmean_n_PRTruenoBN_stTrue_b256_m50_v4\config.yaml,experiment_checkpoints/views VS model\LNeg_VMmean_n_PRTruenoBN_stTrue_b256_m50_v4\LNeg_VMmean_n_PRTruenoBN_stTrue_b256_m50_v4.csv,0.6846315368463154,0.9211078892110789,0.6846256743256743,0.6988301169883012
LNeg_VMmean_n_PRTruenoBN_stTrue_b32_m50_v4,experiment_checkpoints/views VS model\LNeg_VMmean_n_PRTruenoBN_stTrue_b32_m50_v4\checkpoints-epoch=49-train_loss=-0.92.ckpt,experiment_checkpoints/views VS model\LNeg_VMmean_n_PRTruenoBN_stTrue_b32_m50_v4\config.yaml,experiment_checkpoints/views VS model\LNeg_VMmean_n_PRTruenoBN_stTrue_b32_m50_v4\LNeg_VMmean_n_PRTruenoBN_stTrue_b32_m50_v4.csv,0.6711328867113289,0.9147085291470853,0.6711317682317682,0.6843315668433156
LNeg_VMmean_n_PRTruenoBN_stTrue_b512_m50_v4,experiment_checkpoints/views VS model\LNeg_VMmean_n_PRTruenoBN_stTrue_b512_m50_v4\checkpoints-epoch=49-train_loss=-0.92.ckpt,experiment_checkpoints/views VS model\LNeg_VMmean_n_PRTruenoBN_stTrue_b512_m50_v4\config.yaml,experiment_checkpoints/views VS model\LNeg_VMmean_n_PRTruenoBN_stTrue_b512_m50_v4\LNeg_VMmean_n_PRTruenoBN_stTrue_b512_m50_v4.csv,0.5972402759724028,0.8932106789321068,0.597245954045954,0.6121387861213878
LNeg_VMmean_n_PRTruenoBN_stTrue_b64_m50_v4,experiment_checkpoints/views VS model\LNeg_VMmean_n_PRTruenoBN_stTrue_b64_m50_v4\checkpoints-epoch=49-train_loss=-0.89.ckpt,experiment_checkpoints/views VS model\LNeg_VMmean_n_PRTruenoBN_stTrue_b64_m50_v4\config.yaml,experiment_checkpoints/views VS model\LNeg_VMmean_n_PRTruenoBN_stTrue_b64_m50_v4\LNeg_VMmean_n_PRTruenoBN_stTrue_b64_m50_v4.csv,0.7052294770522948,0.9332066793320668,0.7052238761238762,0.7132286771322868
