dir_name,ckpt_path,config_path,log_path,linear_top1_accuracy,linear_top3_accuracy,linear_top1_average_accuracy,linear_knn_top1_accuracy
Model_BT_VMmean_n_v4,experiment_checkpoints/views VS model\Model_BT_VMmean_n_v4\checkpoints-epoch=24-train_loss=331.19.ckpt,experiment_checkpoints/views VS model\Model_BT_VMmean_n_v4\config.yaml,experiment_checkpoints/views VS model\Model_BT_VMmean_n_v4\Model_BT_VMmean_n_v4.csv,0.42515748425157485,0.7487251274872513,0.425151948051948,0.4520547945205479
Model_BT_VMNone_v2,experiment_checkpoints/views VS model\Model_BT_VMNone_v2\checkpoints-epoch=24-train_loss=844.65.ckpt,experiment_checkpoints/views VS model\Model_BT_VMNone_v2\config.yaml,experiment_checkpoints/views VS model\Model_BT_VMNone_v2\Model_BT_VMNone_v2.csv,0.4844515548445156,0.8134186581341866,0.48445434565434564,0.50994900509949
Model_SimCLR_VMmean_n_v4,experiment_checkpoints/views VS model\Model_SimCLR_VMmean_n_v4\checkpoints-epoch=24-train_loss=2.90.ckpt,experiment_checkpoints/views VS model\Model_SimCLR_VMmean_n_v4\config.yaml,experiment_checkpoints/views VS model\Model_SimCLR_VMmean_n_v4\Model_SimCLR_VMmean_n_v4.csv,0.6398360163983602,0.9048095190480951,0.6398301698301698,0.650934906509349
Model_SimCLR_VMNone_v2,experiment_checkpoints/views VS model\Model_SimCLR_VMNone_v2\checkpoints-epoch=24-train_loss=4.27.ckpt,experiment_checkpoints/views VS model\Model_SimCLR_VMNone_v2\config.yaml,experiment_checkpoints/views VS model\Model_SimCLR_VMNone_v2\Model_SimCLR_VMNone_v2.csv,0.5495450454954505,0.8661133886611339,0.5495375624375625,0.5729427057294271
Model_Simsiam_VMmean_n_v4,experiment_checkpoints/views VS model\Model_Simsiam_VMmean_n_v4\checkpoints-epoch=49-train_loss=-0.67.ckpt,experiment_checkpoints/views VS model\Model_Simsiam_VMmean_n_v4\config.yaml,experiment_checkpoints/views VS model\Model_Simsiam_VMmean_n_v4\Model_Simsiam_VMmean_n_v4.csv,0.6964303569643036,0.9244075592440756,0.6964298701298702,0.7037296270372962
Model_Simsiam_VMNone_n_v2,experiment_checkpoints/views VS model\Model_Simsiam_VMNone_n_v2\checkpoints-epoch=49-train_loss=-0.82.ckpt,experiment_checkpoints/views VS model\Model_Simsiam_VMNone_n_v2\config.yaml,experiment_checkpoints/views VS model\Model_Simsiam_VMNone_n_v2\Model_Simsiam_VMNone_n_v2.csv,0.49945005499450057,0.8277172282771723,0.49945574425574424,0.5223477652234777
Model_VICREG_VMmean_n_v4,experiment_checkpoints/views VS model\Model_VICREG_VMmean_n_v4\checkpoints-epoch=24-train_loss=15.16.ckpt,experiment_checkpoints/views VS model\Model_VICREG_VMmean_n_v4\config.yaml,experiment_checkpoints/views VS model\Model_VICREG_VMmean_n_v4\Model_VICREG_VMmean_n_v4.csv,0.3528647135286471,0.6904309569043096,0.352840959040959,0.4243575642435756
Model_VICREG_VMNone_v2,experiment_checkpoints/views VS model\Model_VICREG_VMNone_v2\checkpoints-epoch=24-train_loss=22.01.ckpt,experiment_checkpoints/views VS model\Model_VICREG_VMNone_v2\config.yaml,experiment_checkpoints/views VS model\Model_VICREG_VMNone_v2\Model_VICREG_VMNone_v2.csv,0.3210678932106789,0.6591340865913409,0.32105214785214786,0.3915608439156084
