dir_name,ckpt_path,config_path,log_path,linear_top1_accuracy,linear_top3_accuracy,linear_top1_average_accuracy,linear_knn_top1_accuracy
LNeg_VMNone_PRTruenoBN_stTrue_b1024_m50_v4,experiment_checkpoints/views VS model\LNeg_VMNone_PRTruenoBN_stTrue_b1024_m50_v4\checkpoints-epoch=49-train_loss=-0.82.ckpt,experiment_checkpoints/views VS model\LNeg_VMNone_PRTruenoBN_stTrue_b1024_m50_v4\config.yaml,experiment_checkpoints/views VS model\LNeg_VMNone_PRTruenoBN_stTrue_b1024_m50_v4\LNeg_VMNone_PRTruenoBN_stTrue_b1024_m50_v4.csv,0.23017698230176983,0.5869413058694131,0.23019280719280721,0.35436456354364565
LNeg_VMNone_PRTruenoBN_stTrue_b2048_m50_v4,experiment_checkpoints/views VS model\LNeg_VMNone_PRTruenoBN_stTrue_b2048_m50_v4\checkpoints-epoch=49-train_loss=-0.91.ckpt,experiment_checkpoints/views VS model\LNeg_VMNone_PRTruenoBN_stTrue_b2048_m50_v4\config.yaml,experiment_checkpoints/views VS model\LNeg_VMNone_PRTruenoBN_stTrue_b2048_m50_v4\LNeg_VMNone_PRTruenoBN_stTrue_b2048_m50_v4.csv,0.1441855814418558,0.38996100389961,0.1441137862137862,0.32486751324867513
LNeg_VMNone_PRTruenoBN_stTrue_b256_m50_v4,experiment_checkpoints/views VS model\LNeg_VMNone_PRTruenoBN_stTrue_b256_m50_v4\checkpoints-epoch=49-train_loss=-0.80.ckpt,experiment_checkpoints/views VS model\LNeg_VMNone_PRTruenoBN_stTrue_b256_m50_v4\config.yaml,experiment_checkpoints/views VS model\LNeg_VMNone_PRTruenoBN_stTrue_b256_m50_v4\LNeg_VMNone_PRTruenoBN_stTrue_b256_m50_v4.csv,0.3448655134486551,0.7208279172082792,0.3448336663336663,0.42945705429457054
LNeg_VMNone_PRTruenoBN_stTrue_b32_m50_v4,experiment_checkpoints/views VS model\LNeg_VMNone_PRTruenoBN_stTrue_b32_m50_v4\checkpoints-epoch=49-train_loss=-0.79.ckpt,experiment_checkpoints/views VS model\LNeg_VMNone_PRTruenoBN_stTrue_b32_m50_v4\config.yaml,experiment_checkpoints/views VS model\LNeg_VMNone_PRTruenoBN_stTrue_b32_m50_v4\LNeg_VMNone_PRTruenoBN_stTrue_b32_m50_v4.csv,0.46115388461153883,0.8147185281471853,0.4611533466533467,0.5013498650134987
LNeg_VMNone_PRTruenoBN_stTrue_b512_m50_v4,experiment_checkpoints/views VS model\LNeg_VMNone_PRTruenoBN_stTrue_b512_m50_v4\checkpoints-epoch=49-train_loss=-0.80.ckpt,experiment_checkpoints/views VS model\LNeg_VMNone_PRTruenoBN_stTrue_b512_m50_v4\config.yaml,experiment_checkpoints/views VS model\LNeg_VMNone_PRTruenoBN_stTrue_b512_m50_v4\LNeg_VMNone_PRTruenoBN_stTrue_b512_m50_v4.csv,0.37876212378762125,0.7331266873312668,0.3787572427572428,0.43355664433556645
LNeg_VMNone_PRTruenoBN_stTrue_b64_m50_v4,experiment_checkpoints/views VS model\LNeg_VMNone_PRTruenoBN_stTrue_b64_m50_v4\checkpoints-epoch=49-train_loss=-0.82.ckpt,experiment_checkpoints/views VS model\LNeg_VMNone_PRTruenoBN_stTrue_b64_m50_v4\config.yaml,experiment_checkpoints/views VS model\LNeg_VMNone_PRTruenoBN_stTrue_b64_m50_v4\LNeg_VMNone_PRTruenoBN_stTrue_b64_m50_v4.csv,0.5092490750924907,0.8454154584541546,0.5092554445554446,0.5412458754124587
