step,kNN_accuracy
484,22.847715377807617
969,19.818017959594727
1454,21.847816467285156
1939,25.58744239807129
2424,30.56694221496582
2909,38.326168060302734
3394,41.695831298828125
3879,44.42555618286133
4364,45.73542785644531
4849,46.125389099121094
