step,correlation
49,187.86920166015625
99,598.8765869140625
149,725.4576416015625
199,725.39111328125
249,678.2584228515625
299,791.111328125
349,752.2091064453125
399,815.2805786132812
449,762.6747436523438
499,918.11376953125
549,782.95556640625
599,753.0410766601562
649,820.5755615234375
699,838.50439453125
749,910.0852661132812
799,936.7830810546875
849,820.8836669921875
899,822.1392211914062
949,813.2943115234375
999,839.5478515625
1049,725.8087158203125
1099,758.0463256835938
1149,754.5980224609375
1199,816.0520629882812
1249,689.916748046875
1299,690.6639404296875
1349,714.3585205078125
1399,731.5634765625
1449,714.094970703125
1499,692.0310668945312
1549,699.83349609375
1599,697.4246826171875
1649,642.1859130859375
1699,688.1405029296875
1749,628.62939453125
1799,673.9314575195312
1849,597.3018798828125
1899,620.9894409179688
1949,661.01708984375
1999,576.4072265625
2049,618.2591552734375
2099,517.0027465820312
2149,528.6117553710938
2199,575.7232666015625
2249,570.0850830078125
2299,515.1519775390625
2349,526.9930419921875
2399,540.843017578125
2449,597.5422973632812
2499,501.7469482421875
2549,515.2634887695312
2599,535.1689453125
2649,508.4433288574219
2699,527.8592529296875
2749,431.4361572265625
2799,435.2892761230469
2849,471.3031005859375
2899,406.5201110839844
2949,462.9552001953125
2999,434.2480773925781
3049,467.9231262207031
3099,409.453857421875
3149,468.1679992675781
3199,416.191162109375
3249,418.63916015625
3299,438.8002014160156
3349,402.0896911621094
3399,400.4458312988281
3449,370.1520080566406
3499,407.66265869140625
3549,414.6099853515625
3599,381.6053771972656
3649,399.0556640625
3699,371.0829772949219
3749,371.924072265625
3799,318.7459716796875
3849,376.76690673828125
3899,340.2518005371094
3949,361.0181884765625
3999,334.33624267578125
4049,319.80133056640625
4099,321.82379150390625
4149,320.05316162109375
4199,292.55474853515625
4249,306.1227111816406
4299,300.7594909667969
4349,283.08880615234375
4399,304.78955078125
4449,257.635009765625
4499,286.6925048828125
4549,279.20770263671875
4599,255.58888244628906
4649,276.4901428222656
4699,254.94482421875
4749,270.06622314453125
4799,283.6612548828125
4849,269.2659912109375
4899,251.0767822265625
4949,282.7037353515625
4999,254.7616729736328
5049,229.47171020507812
5099,239.525390625
5149,266.18670654296875
5199,264.29296875
5249,235.0355987548828
5299,231.19839477539062
5349,241.07186889648438
5399,205.47264099121094
5449,193.40655517578125
5499,204.37112426757812
5549,227.070068359375
5599,222.960693359375
5649,205.7008056640625
5699,201.70645141601562
5749,208.67698669433594
5799,191.3452606201172
5849,180.90606689453125
5899,184.93002319335938
5949,174.98292541503906
5999,176.65390014648438
6049,200.13693237304688
6099,176.15765380859375
6149,176.60385131835938
6199,180.32704162597656
6249,159.41932678222656
6299,165.53306579589844
6349,178.91189575195312
6399,162.56097412109375
6449,169.58934020996094
6499,177.33261108398438
6549,170.11383056640625
6599,169.43675231933594
6649,145.70626831054688
6699,153.49136352539062
6749,161.05630493164062
6799,160.60748291015625
