step,epoch
26299,16
26349,16
26399,16
26449,16
26499,16
26549,16
26599,17
26649,17
26699,17
26749,17
26799,17
26849,17
26899,17
26949,17
26999,17
27049,17
27099,17
27149,17
27199,17
27249,17
27299,17
27349,17
27399,17
27449,17
27499,17
27549,17
27599,17
27649,17
27699,17
27749,17
27799,17
27849,17
27899,17
27949,17
27999,17
28049,17
28099,17
28149,18
28199,18
28249,18
28299,18
28349,18
28399,18
28449,18
28499,18
28549,18
28599,18
28649,18
28699,18
28749,18
28799,18
28849,18
28899,18
28949,18
28999,18
29049,18
29099,18
29149,18
29199,18
29249,18
29299,18
29349,18
29399,18
29449,18
29499,18
29549,18
29599,18
29649,18
29699,19
29749,19
29799,19
29849,19
29899,19
29949,19
29999,19
30049,19
30099,19
30149,19
30199,19
30249,19
30299,19
30349,19
30399,19
30449,19
30499,19
30549,19
30599,19
30649,19
30699,19
30749,19
30799,19
30849,19
30899,19
30949,19
30999,19
31049,19
31099,19
31149,19
31199,19
31239,19
31249,20
31299,20
31349,20
31399,20
31449,20
31499,20
31549,20
31599,20
31649,20
31699,20
31749,20
31799,20
31849,20
31899,20
31949,20
31999,20
32049,20
32099,20
32149,20
32199,20
32249,20
32299,20
32349,20
32399,20
32449,20
32499,20
32549,20
32599,20
32649,20
32699,20
32749,20
32799,20
32849,21
32899,21
32949,21
32999,21
33049,21
33099,21
33149,21
33199,21
33249,21
33299,21
33349,21
33399,21
33449,21
33499,21
33549,21
33599,21
33649,21
33699,21
33749,21
33799,21
33849,21
33899,21
33949,21
33999,21
34049,21
34099,21
34149,21
34199,21
34249,21
34299,21
34349,21
34399,22
34449,22
34499,22
34549,22
34599,22
34649,22
34699,22
34749,22
34799,22
34849,22
34899,22
34949,22
34999,22
35049,22
35099,22
35149,22
35199,22
35249,22
35299,22
35349,22
35399,22
35449,22
35499,22
35549,22
35599,22
35649,22
35699,22
35749,22
35799,22
35849,22
35899,22
35949,23
35999,23
36049,23
36099,23
36149,23
36199,23
36249,23
36299,23
36349,23
36399,23
36449,23
36499,23
36549,23
36599,23
36649,23
36699,23
36749,23
36799,23
36849,23
36899,23
36949,23
36999,23
37049,23
37099,23
37149,23
37199,23
37249,23
37299,23
37349,23
37399,23
37449,23
37499,24
37549,24
37599,24
37649,24
37699,24
37749,24
37799,24
37849,24
37899,24
37949,24
37999,24
38049,24
38099,24
38149,24
38199,24
38249,24
38299,24
38349,24
38399,24
38449,24
38499,24
38549,24
38599,24
38649,24
38699,24
38749,24
38799,24
38849,24
38899,24
38949,24
38999,24
39049,24
39049,24
39099,25
39149,25
39199,25
39249,25
39299,25
39349,25
39399,25
39449,25
39499,25
39549,25
39599,25
39649,25
39699,25
39749,25
39799,25
39849,25
39899,25
39949,25
39999,25
40049,25
40099,25
40149,25
40199,25
40249,25
40299,25
40349,25
40399,25
40449,25
40499,25
40549,25
40599,25
40649,26
40699,26
40749,26
40799,26
40849,26
40899,26
40949,26
40999,26
41049,26
41099,26
41149,26
41199,26
41249,26
41299,26
41349,26
41399,26
41449,26
41499,26
41549,26
41599,26
41649,26
41699,26
41749,26
41799,26
41849,26
41899,26
41949,26
41999,26
42049,26
42099,26
42149,26
42199,27
42249,27
42299,27
42349,27
42399,27
42449,27
42499,27
42549,27
42599,27
42649,27
42699,27
42749,27
42799,27
42849,27
42899,27
42949,27
42999,27
43049,27
43099,27
43149,27
43199,27
43249,27
43299,27
43349,27
43399,27
43449,27
43499,27
43549,27
43599,27
43649,27
43699,27
43749,28
43799,28
43849,28
43899,28
43949,28
43999,28
44049,28
44099,28
44149,28
44199,28
44249,28
44299,28
44349,28
44399,28
44449,28
44499,28
44549,28
44599,28
44649,28
44699,28
44749,28
44799,28
44849,28
44899,28
44949,28
44999,28
45049,28
45099,28
45149,28
45199,28
45249,28
45299,29
45349,29
45399,29
45449,29
45499,29
45549,29
45599,29
45649,29
45699,29
45749,29
45799,29
45849,29
45899,29
45949,29
45999,29
46049,29
46099,29
46149,29
46199,29
46249,29
46299,29
46349,29
46399,29
46449,29
46499,29
46549,29
46599,29
46649,29
46699,29
46749,29
46799,29
46849,29
46859,29
46899,30
46949,30
46999,30
47049,30
47099,30
47149,30
47199,30
47249,30
47299,30
47349,30
47399,30
47449,30
47499,30
47549,30
47599,30
47649,30
47699,30
47749,30
47799,30
47849,30
47899,30
47949,30
47999,30
48049,30
48099,30
48149,30
48199,30
48249,30
48299,30
48349,30
48399,30
48449,31
48499,31
48549,31
48599,31
48649,31
48699,31
48749,31
48799,31
48849,31
48899,31
48949,31
48999,31
49049,31
49099,31
49149,31
49199,31
49249,31
49299,31
49349,31
49399,31
49449,31
49499,31
49549,31
49599,31
49649,31
49699,31
49749,31
49799,31
49849,31
49899,31
49949,31
49999,32
50049,32
50099,32
50149,32
50199,32
50249,32
50299,32
50349,32
50399,32
50449,32
50499,32
50549,32
50599,32
50649,32
50699,32
50749,32
50799,32
50849,32
50899,32
50949,32
50999,32
51049,32
51099,32
51149,32
51199,32
51249,32
51299,32
51349,32
51399,32
51449,32
51499,32
51549,33
51599,33
51649,33
51699,33
51749,33
51799,33
51849,33
51899,33
51949,33
51999,33
52049,33
52099,33
52149,33
52199,33
52249,33
52299,33
52349,33
52399,33
52449,33
52499,33
52549,33
52599,33
52649,33
52699,33
52749,33
52799,33
52849,33
52899,33
52949,33
52999,33
53049,33
53099,33
53149,34
53199,34
53249,34
53299,34
53349,34
53399,34
53449,34
53499,34
53549,34
53599,34
53649,34
53699,34
53749,34
53799,34
53849,34
53899,34
53949,34
53999,34
54049,34
54099,34
54149,34
54199,34
54249,34
54299,34
54349,34
54399,34
54449,34
54499,34
54549,34
54599,34
54649,34
54669,34
54699,35
54749,35
54799,35
54849,35
54899,35
54949,35
54999,35
55049,35
55099,35
55149,35
55199,35
55249,35
55299,35
55349,35
55399,35
55449,35
55499,35
55549,35
55599,35
55649,35
55699,35
55749,35
55799,35
55849,35
55899,35
55949,35
55999,35
56049,35
56099,35
56149,35
56199,35
56249,36
56299,36
56349,36
56399,36
56449,36
56499,36
56549,36
56599,36
56649,36
56699,36
56749,36
56799,36
56849,36
56899,36
56949,36
56999,36
57049,36
57099,36
57149,36
57199,36
57249,36
57299,36
57349,36
57399,36
57449,36
57499,36
57549,36
57599,36
57649,36
57699,36
57749,36
57799,37
57849,37
57899,37
57949,37
57999,37
58049,37
58099,37
58149,37
58199,37
58249,37
58299,37
58349,37
58399,37
58449,37
58499,37
58549,37
58599,37
58649,37
58699,37
58749,37
58799,37
58849,37
58899,37
58949,37
58999,37
59049,37
59099,37
59149,37
59199,37
59249,37
59299,37
59349,37
59399,38
59449,38
59499,38
59549,38
59599,38
59649,38
59699,38
59749,38
59799,38
59849,38
59899,38
59949,38
59999,38
60049,38
60099,38
60149,38
60199,38
60249,38
60299,38
60349,38
60399,38
60449,38
60499,38
60549,38
60599,38
60649,38
60699,38
60749,38
60799,38
60849,38
60899,38
60949,39
60999,39
61049,39
61099,39
61149,39
61199,39
61249,39
61299,39
61349,39
61399,39
61449,39
61499,39
61549,39
61599,39
61649,39
61699,39
61749,39
61799,39
61849,39
61899,39
61949,39
61999,39
62049,39
62099,39
62149,39
62199,39
62249,39
62299,39
62349,39
62399,39
62449,39
62479,39
62499,40
62549,40
62599,40
62649,40
62699,40
62749,40
62799,40
62849,40
62899,40
62949,40
62999,40
63049,40
63099,40
63149,40
63199,40
63249,40
63299,40
63349,40
63399,40
63449,40
63499,40
63549,40
63599,40
63649,40
63699,40
63749,40
63799,40
63849,40
63899,40
63949,40
63999,40
64049,41
64099,41
64149,41
64199,41
64249,41
64299,41
64349,41
64399,41
64449,41
64499,41
64549,41
64599,41
64649,41
64699,41
64749,41
64799,41
64849,41
64899,41
64949,41
64999,41
65049,41
65099,41
65149,41
65199,41
65249,41
65299,41
65349,41
65399,41
65449,41
65499,41
65549,41
65599,41
65649,42
65699,42
65749,42
65799,42
65849,42
65899,42
65949,42
65999,42
66049,42
66099,42
66149,42
66199,42
66249,42
66299,42
66349,42
66399,42
66449,42
66499,42
66549,42
66599,42
66649,42
66699,42
66749,42
66799,42
66849,42
66899,42
66949,42
66999,42
67049,42
67099,42
67149,42
67199,43
67249,43
67299,43
67349,43
67399,43
67449,43
67499,43
67549,43
67599,43
67649,43
67699,43
67749,43
67799,43
67849,43
67899,43
67949,43
67999,43
68049,43
68099,43
68149,43
68199,43
68249,43
68299,43
68349,43
68399,43
68449,43
68499,43
68549,43
68599,43
68649,43
68699,43
68749,44
68799,44
68849,44
68899,44
68949,44
68999,44
69049,44
69099,44
69149,44
69199,44
69249,44
69299,44
69349,44
69399,44
69449,44
69499,44
69549,44
69599,44
69649,44
69699,44
69749,44
69799,44
69849,44
69899,44
69949,44
69999,44
70049,44
70099,44
70149,44
70199,44
70249,44
70289,44
70299,45
70349,45
70399,45
70449,45
70499,45
70549,45
70599,45
70649,45
70699,45
70749,45
70799,45
70849,45
70899,45
70949,45
70999,45
71049,45
71099,45
71149,45
71199,45
71249,45
71299,45
71349,45
71399,45
71449,45
71499,45
71549,45
71599,45
71649,45
71699,45
71749,45
71799,45
71849,45
71899,46
71949,46
71999,46
72049,46
72099,46
72149,46
72199,46
72249,46
72299,46
72349,46
72399,46
72449,46
72499,46
72549,46
72599,46
72649,46
72699,46
72749,46
72799,46
72849,46
72899,46
72949,46
72999,46
73049,46
73099,46
73149,46
73199,46
73249,46
73299,46
73349,46
73399,46
73449,47
73499,47
73549,47
73599,47
73649,47
73699,47
73749,47
73799,47
73849,47
73899,47
73949,47
73999,47
74049,47
74099,47
74149,47
74199,47
74249,47
74299,47
74349,47
74399,47
74449,47
74499,47
74549,47
74599,47
74649,47
74699,47
74749,47
74799,47
74849,47
74899,47
74949,47
74999,48
75049,48
75099,48
75149,48
75199,48
75249,48
75299,48
75349,48
75399,48
75449,48
75499,48
75549,48
75599,48
75649,48
75699,48
75749,48
75799,48
75849,48
75899,48
75949,48
75999,48
76049,48
76099,48
76149,48
76199,48
76249,48
76299,48
76349,48
76399,48
76449,48
76499,48
76549,49
76599,49
76649,49
76699,49
76749,49
76799,49
76849,49
76899,49
76949,49
76999,49
77049,49
77099,49
77149,49
77199,49
77249,49
77299,49
77349,49
77399,49
77449,49
77499,49
77549,49
77599,49
77649,49
77699,49
77749,49
77799,49
77849,49
77899,49
77949,49
77999,49
78049,49
78099,49
78099,49
