step,kNN_accuracy
104,53.69774627685547
209,55.19828796386719
314,55.62701416015625
419,56.698822021484375
524,55.841373443603516
629,56.59164047241211
734,56.698822021484375
839,56.484458923339844
944,56.16291809082031
1049,57.2347297668457
1154,58.30653762817383
1259,57.6634521484375
1364,57.2347297668457
1469,58.19935607910156
1574,57.6634521484375
1679,58.19935607910156
1784,58.842445373535156
1889,57.770633697509766
1994,57.87781524658203
2099,58.19935607910156
