step,correlation
49,356.216064453125
99,299.50543212890625
149,281.5010986328125
199,261.49737548828125
249,240.67694091796875
299,227.8233642578125
349,206.295654296875
399,196.74366760253906
449,175.18032836914062
499,175.91864013671875
549,159.68057250976562
599,146.9546661376953
649,133.0344696044922
699,126.65995788574219
749,115.41529846191406
799,113.51586151123047
849,104.88217163085938
899,99.1280517578125
949,96.71257019042969
999,88.61752319335938
1049,82.32423400878906
1099,75.87420654296875
1149,73.72114562988281
1199,67.86693572998047
1249,63.80458068847656
1299,61.698768615722656
1349,54.44586181640625
1399,51.759727478027344
1449,48.556297302246094
1499,46.56700897216797
1549,43.706077575683594
1599,41.56572341918945
1649,40.18608093261719
1699,36.03010940551758
1749,34.48966598510742
1799,32.12325668334961
1849,30.417171478271484
1899,27.624828338623047
1949,26.890016555786133
1999,24.826446533203125
2049,24.14490509033203
2099,22.41827392578125
2149,20.94765853881836
2199,20.19160270690918
2249,18.98147964477539
2299,17.777751922607422
2349,17.011476516723633
2399,16.32042121887207
2449,15.327593803405762
2499,14.539471626281738
2549,13.953710556030273
2599,12.978292465209961
2649,12.2600736618042
2699,11.762078285217285
2749,11.250740051269531
2799,10.48503589630127
2849,9.759201049804688
2899,9.269278526306152
2949,8.898067474365234
2999,8.46190357208252
3049,8.1983003616333
3099,7.850980281829834
3149,7.367256164550781
3199,7.024622917175293
3249,6.769611358642578
3299,6.1540727615356445
3349,6.070433139801025
3399,5.609683513641357
3449,5.449743270874023
3499,5.231918811798096
3549,4.9613165855407715
3599,4.6880598068237305
3649,4.528864860534668
3699,4.333662033081055
3749,4.205522537231445
3799,3.992210626602173
3849,3.9139511585235596
3899,3.54250431060791
3949,3.6044187545776367
3999,3.4357199668884277
4049,3.187495708465576
4099,3.089338541030884
4149,2.927849769592285
4199,2.747539520263672
4249,2.655266523361206
4299,2.574803590774536
4349,2.4484047889709473
4399,2.3608765602111816
4449,2.2768027782440186
4499,2.2160418033599854
4549,2.15067195892334
4599,2.049927234649658
4649,2.0383808612823486
4699,1.916499376296997
4749,1.7898427248001099
4799,1.7559138536453247
4849,1.7052514553070068
4899,1.613696813583374
4949,1.616757869720459
4999,1.493978500366211
5049,1.4455324411392212
5099,1.4112694263458252
5149,1.3936128616333008
5199,1.363332986831665
5249,1.3344241380691528
5299,1.2604172229766846
5349,1.23066246509552
5399,1.1799424886703491
5449,1.1767208576202393
5499,1.1227657794952393
5549,1.0920053720474243
5599,1.06531822681427
5649,1.0534071922302246
5699,1.0225138664245605
5749,0.9921109676361084
5799,0.9524500966072083
5849,0.9173901081085205
5899,0.91331946849823
5949,0.8632566928863525
5999,0.8812346458435059
6049,0.8529029488563538
6099,0.8521465063095093
6149,0.8323667049407959
6199,0.7930101752281189
6249,0.7992560267448425
6299,0.7673451900482178
6349,0.7433774471282959
6399,0.7296392917633057
6449,0.7136907577514648
6499,0.7219969034194946
6549,0.7019742727279663
6599,0.6821649074554443
6649,0.6606465578079224
6699,0.6705758571624756
6749,0.6504472494125366
6799,0.6383124589920044
6849,0.6406727433204651
6899,0.6114997863769531
6949,0.6101670265197754
6999,0.6135377883911133
7049,0.5903033018112183
7099,0.5852437019348145
7149,0.569556713104248
7199,0.5651812553405762
7249,0.5563385486602783
7299,0.5580614805221558
7349,0.5555293560028076
7399,0.5544536113739014
7449,0.5372931957244873
7499,0.5316615700721741
7549,0.5136247873306274
7599,0.5243499279022217
7649,0.5079028606414795
7699,0.5095388889312744
7749,0.518114447593689
7799,0.5026395916938782
7849,0.5044533014297485
7899,0.49522218108177185
7949,0.49422234296798706
7999,0.4851752519607544
8049,0.4849400222301483
8099,0.4781210124492645
8149,0.4789554178714752
8199,0.48887401819229126
8249,0.4810895621776581
8299,0.4654814600944519
8349,0.4621226191520691
8399,0.46214818954467773
8449,0.46356815099716187
8499,0.4582552909851074
8549,0.4580932557582855
8599,0.45807358622550964
8649,0.4495319128036499
8699,0.45559555292129517
8749,0.4579518437385559
8799,0.44914284348487854
8849,0.4492436945438385
8899,0.4423176646232605
8949,0.44763895869255066
8999,0.44628387689590454
9049,0.44567960500717163
9099,0.43880730867385864
9149,0.4444511830806732
9199,0.43894851207733154
9249,0.44284680485725403
9299,0.445417582988739
9349,0.4389306902885437
9399,0.4529583156108856
9449,0.44270044565200806
9499,0.4479075074195862
9549,0.44446277618408203
9599,0.43785756826400757
9649,0.44258397817611694
9699,0.4407944977283478
9749,0.45221883058547974
