step,correlation
49,559.640380859375
99,332.98028564453125
149,114.21941375732422
199,36.812339782714844
249,17.795574188232422
299,7.9145917892456055
349,2.0047435760498047
399,1.1945631504058838
449,0.5159512758255005
499,0.37451669573783875
549,0.19411781430244446
599,0.09998122602701187
649,0.04436425864696503
699,0.0559595450758934
749,0.028688613325357437
799,0.028858158737421036
849,0.021971968933939934
899,0.027142228558659554
949,0.02521536871790886
999,0.023548174649477005
1049,0.024374544620513916
1099,0.014413104392588139
1149,0.016369659453630447
1199,0.016988614574074745
