step,representation_std
49,910.197021484375
99,706.958251953125
149,646.2919921875
199,572.4644775390625
249,504.1038818359375
299,450.291015625
349,379.7806396484375
399,314.5400390625
449,275.74212646484375
499,239.3887481689453
549,199.97811889648438
599,167.1178436279297
649,146.5018310546875
699,124.98338317871094
749,108.59381103515625
799,92.39298248291016
849,81.36875915527344
899,71.42741394042969
949,61.78353500366211
999,55.62504577636719
1049,49.50740432739258
1099,44.35828399658203
1149,40.63526153564453
1199,37.28127670288086
1249,33.595367431640625
1299,31.447622299194336
1349,28.914798736572266
1399,26.22575569152832
1449,24.705896377563477
1499,23.21672248840332
1549,21.588268280029297
1599,20.84962272644043
1649,19.986743927001953
1699,18.781238555908203
1749,18.320716857910156
1799,17.739213943481445
1849,16.94510841369629
1899,16.597726821899414
1949,16.04889678955078
1999,15.929376602172852
2049,15.475196838378906
2099,15.07416820526123
2149,14.829658508300781
2199,13.97926139831543
2249,13.635321617126465
2299,13.28574275970459
2349,12.776432037353516
2399,12.716236114501953
2449,12.406774520874023
2499,12.508992195129395
2549,12.274948120117188
2599,11.8082275390625
2649,11.399490356445312
2699,11.050537109375
2749,10.899348258972168
2799,10.556163787841797
2849,10.66100788116455
2899,10.492666244506836
2949,10.096137046813965
2999,9.89775276184082
3049,9.596683502197266
3099,9.429941177368164
3149,9.213152885437012
3199,9.142510414123535
3249,8.876572608947754
3299,8.680156707763672
3349,8.52847671508789
3399,8.441006660461426
3449,8.068169593811035
3499,8.1246337890625
